idx,batch_idx,sample_idx,step,rmse,nmse
0,0,0,0,0.28583329916000366,0.032537564635276794
0,0,0,1,0.32100144028663635,0.04044651985168457
0,0,0,2,0.3539598286151886,0.04898292198777199
0,0,0,3,0.3817899823188782,0.05776190385222435
0,0,0,4,0.406271368265152,0.06662560999393463
0,0,0,5,0.42688488960266113,0.07432182878255844
0,0,0,6,0.4458414614200592,0.08121877163648605
0,0,0,7,0.4649149179458618,0.08751001954078674
0,0,0,8,0.4822666347026825,0.09299182146787643
0,0,0,9,0.4960864782333374,0.09747380018234253
0,0,0,10,0.5020572543144226,0.09975593537092209
0,0,0,11,0.5044421553611755,0.10086619108915329
0,0,0,12,0.507337212562561,0.1018386036157608
0,0,0,13,0.5095948576927185,0.10245122015476227
0,0,0,14,0.5098641514778137,0.10219534486532211
0,0,0,15,0.5078983306884766,0.10134303569793701
0,0,0,16,0.5049296617507935,0.10060784220695496
0,0,0,17,0.5018519163131714,0.09984119981527328
0,0,0,18,0.500158965587616,0.09899602830410004
0,0,0,19,0.5015894770622253,0.09931140393018723
0,0,0,20,0.5059441328048706,0.10069120675325394
0,0,0,21,0.5081353783607483,0.10107201337814331
0,0,0,22,0.5060081481933594,0.09993695467710495
0,0,0,23,0.5033503770828247,0.09905945509672165
0,0,0,24,0.5020932555198669,0.09909768402576447
0,0,0,25,0.5007915496826172,0.09946270287036896
0,0,0,26,0.4988294839859009,0.09976959973573685
0,0,0,27,0.4985504150390625,0.1009538471698761
0,0,0,28,0.5011907815933228,0.10342863947153091
0,0,0,29,0.5047712326049805,0.10599315166473389
0,0,0,30,0.5072620511054993,0.10747621953487396
0,0,0,31,0.5093663930892944,0.10780765861272812
0,0,0,32,0.5133584141731262,0.10824324935674667
0,0,0,33,0.5189974308013916,0.10938552021980286
0,0,0,34,0.523201584815979,0.11043023318052292
0,0,0,35,0.524451732635498,0.11069642752408981
0,0,0,36,0.5232316255569458,0.11019710451364517
0,0,0,37,0.5212761759757996,0.10931778699159622
0,0,0,38,0.5196211934089661,0.10836125165224075
0,0,0,39,0.520305335521698,0.10806594789028168
0,0,0,40,0.5242147445678711,0.10880392044782639
0,0,0,41,0.5292981266975403,0.11000656336545944
0,0,0,42,0.5327355861663818,0.110804483294487
0,0,0,43,0.5340918302536011,0.1111147329211235
0,0,0,44,0.5355988144874573,0.1116141751408577
0,0,0,45,0.5410587787628174,0.1135854423046112
0,0,0,46,0.5515157580375671,0.1174100711941719
0,0,0,47,0.5630626678466797,0.12183142453432083
0,0,0,48,0.5750970840454102,0.12664487957954407
0,0,0,49,0.5858824253082275,0.13113762438297272
0,0,0,50,0.5935701131820679,0.1340450942516327
0,0,0,51,0.5959852933883667,0.13460716605186462
0,0,0,52,0.5938899517059326,0.13365982472896576
0,0,0,53,0.5911996960639954,0.13287173211574554
0,0,0,54,0.5897129774093628,0.13290129601955414
0,0,0,55,0.58753901720047,0.13254211843013763
0,0,0,56,0.5837882161140442,0.1315883994102478
0,0,0,57,0.5817530751228333,0.1309305876493454
0,0,0,58,0.5811439156532288,0.1305846869945526
0,0,0,59,0.5816794633865356,0.1305718570947647
0,0,0,60,0.5830373167991638,0.1308433562517166
0,0,0,61,0.5848187804222107,0.13125908374786377
0,0,0,62,0.5877185463905334,0.13213521242141724
0,0,0,63,0.5921638011932373,0.13376353681087494
0,0,0,64,0.5983948111534119,0.1363414227962494
0,0,0,65,0.6057603359222412,0.13964387774467468
0,0,0,66,0.6134892106056213,0.14322325587272644
0,0,0,67,0.6228551268577576,0.14743010699748993
0,0,0,68,0.6311976313591003,0.1513969451189041
0,0,0,69,0.6350924968719482,0.15326035022735596
0,0,0,70,0.6348904371261597,0.15325507521629333
0,0,0,71,0.6317716240882874,0.15207716822624207
0,0,0,72,0.6272726058959961,0.15016646683216095
0,0,0,73,0.6248997449874878,0.14871564507484436
0,0,0,74,0.6258677244186401,0.14863063395023346
0,0,0,75,0.6288672685623169,0.14978095889091492
0,0,0,76,0.6319447159767151,0.15113486349582672
0,0,0,77,0.6337464451789856,0.1519903689622879
0,0,0,78,0.6339926719665527,0.1522527039051056
0,0,0,79,0.6335384249687195,0.15228921175003052
0,0,0,80,0.6327171325683594,0.15218061208724976
0,0,0,81,0.6310005187988281,0.15161541104316711
0,0,0,82,0.6282204389572144,0.1506401002407074
0,0,0,83,0.6254034042358398,0.14969316124916077
0,0,0,84,0.6227843165397644,0.1488044410943985
0,0,0,85,0.6201150417327881,0.14791932702064514
0,0,0,86,0.6176124811172485,0.14710688591003418
0,0,0,87,0.6157155632972717,0.14644856750965118
0,0,0,88,0.6144349575042725,0.14597369730472565
0,0,0,89,0.6133913397789001,0.1456039696931839
0,0,0,90,0.6121404767036438,0.14517900347709656
0,0,0,91,0.6105506420135498,0.14455732703208923
0,0,0,92,0.6086326241493225,0.14367535710334778
0,0,0,93,0.6061847805976868,0.14248615503311157
0,0,0,94,0.6029691696166992,0.14098653197288513
0,0,0,95,0.5991065502166748,0.13921315968036652
0,0,0,96,0.5949162244796753,0.13729150593280792
0,0,0,97,0.5908011794090271,0.1353956162929535
0,0,0,98,0.5870609283447266,0.1336798369884491
0,0,0,99,0.5838830471038818,0.13228553533554077
1,0,1,0,0.26559796929359436,0.028746413066983223
1,0,1,1,0.29894623160362244,0.03699847683310509
1,0,1,2,0.33304017782211304,0.045843180269002914
1,0,1,3,0.3752858638763428,0.05717029795050621
1,0,1,4,0.40776994824409485,0.06699277460575104
1,0,1,5,0.4262298047542572,0.07294497638940811
1,0,1,6,0.44240686297416687,0.07832680642604828
1,0,1,7,0.4591187834739685,0.08425156027078629
1,0,1,8,0.4703407287597656,0.08835254609584808
1,0,1,9,0.4729076623916626,0.08943028002977371
1,0,1,10,0.47050774097442627,0.0886550173163414
1,0,1,11,0.4679017663002014,0.08775360137224197
1,0,1,12,0.4676469564437866,0.08745641261339188
1,0,1,13,0.47079575061798096,0.08821278065443039
1,0,1,14,0.4774307608604431,0.0904226154088974
1,0,1,15,0.48764026165008545,0.0940641239285469
1,0,1,16,0.5007073879241943,0.09869477897882462
1,0,1,17,0.5157315731048584,0.10411018878221512
1,0,1,18,0.5320892333984375,0.11026454716920853
1,0,1,19,0.5477449893951416,0.11637096852064133
1,0,1,20,0.5616803765296936,0.12218618392944336
1,0,1,21,0.5744287967681885,0.12766876816749573
1,0,1,22,0.5865130424499512,0.13282601535320282
1,0,1,23,0.5953960418701172,0.13700787723064423
1,0,1,24,0.6027930378913879,0.14076711237430573
1,0,1,25,0.6081158518791199,0.14379239082336426
1,0,1,26,0.6086065769195557,0.144771009683609
1,0,1,27,0.6056000590324402,0.14373663067817688
1,0,1,28,0.6015907526016235,0.14171695709228516
1,0,1,29,0.5977736115455627,0.13943065702915192
1,0,1,30,0.5943347215652466,0.13725093007087708
1,0,1,31,0.5908268690109253,0.1350201517343521
1,0,1,32,0.586301863193512,0.13224676251411438
1,0,1,33,0.5824581980705261,0.12990136444568634
1,0,1,34,0.5773195624351501,0.12766195833683014
1,0,1,35,0.5706197023391724,0.12512366473674774
1,0,1,36,0.5641188025474548,0.12267094105482101
1,0,1,37,0.5567553043365479,0.11985721439123154
1,0,1,38,0.5483660697937012,0.11672701686620712
1,0,1,39,0.5424942970275879,0.11444486677646637
1,0,1,40,0.5403594970703125,0.11335502564907074
1,0,1,41,0.5403276085853577,0.11326370388269424
1,0,1,42,0.5416495203971863,0.11410030722618103
1,0,1,43,0.5447075963020325,0.11551165580749512
