idx,batch_idx,sample_idx,step,rmse,nmse
0,0,0,0,0.25827130675315857,0.026815729215741158
0,0,0,1,0.2854463458061218,0.032618969678878784
0,0,0,2,0.30857911705970764,0.03786509111523628
0,0,0,3,0.33380091190338135,0.04432551562786102
0,0,0,4,0.36286550760269165,0.05210665613412857
0,0,0,5,0.39446038007736206,0.06119837239384651
0,0,0,6,0.42619210481643677,0.07209441065788269
0,0,0,7,0.45301663875579834,0.0822770968079567
0,0,0,8,0.476580947637558,0.09139631688594818
0,0,0,9,0.4933062195777893,0.09845500439405441
0,0,0,10,0.5074753165245056,0.1041303351521492
0,0,0,11,0.5199316143989563,0.10877899080514908
0,0,0,12,0.5293629765510559,0.11229559779167175
0,0,0,13,0.5374438166618347,0.1153770238161087
0,0,0,14,0.5433105230331421,0.1177210584282875
0,0,0,15,0.5470958352088928,0.11920792609453201
0,0,0,16,0.5499317646026611,0.12033051252365112
0,0,0,17,0.5522294640541077,0.12121137976646423
0,0,0,18,0.5538821816444397,0.12179849296808243
0,0,0,19,0.5551857352256775,0.12222481518983841
0,0,0,20,0.556420087814331,0.12263638526201248
0,0,0,21,0.557668149471283,0.12303793430328369
0,0,0,22,0.5589146018028259,0.12343508750200272
0,0,0,23,0.5603095889091492,0.12384700775146484
0,0,0,24,0.5619612336158752,0.124290332198143
0,0,0,25,0.5638217926025391,0.12474363297224045
0,0,0,26,0.565711259841919,0.12517626583576202
0,0,0,27,0.5674419403076172,0.12553144991397858
0,0,0,28,0.5688649415969849,0.12576618790626526
0,0,0,29,0.5699012279510498,0.12585540115833282
0,0,0,30,0.5705476403236389,0.12578722834587097
0,0,0,31,0.5707085132598877,0.12555959820747375
0,0,0,32,0.5704590678215027,0.12521149218082428
0,0,0,33,0.5698633790016174,0.12476964294910431
0,0,0,34,0.568985641002655,0.12427205592393875
0,0,0,35,0.5679773688316345,0.12375357747077942
0,0,0,36,0.5669065713882446,0.12322276830673218
0,0,0,37,0.5659141540527344,0.12270490825176239
0,0,0,38,0.5651763677597046,0.12223908305168152
0,0,0,39,0.5646889209747314,0.12184081226587296
0,0,0,40,0.5644972324371338,0.12154592573642731
0,0,0,41,0.5645832419395447,0.12135154753923416
0,0,0,42,0.5647642612457275,0.12119296193122864
0,0,0,43,0.5647857189178467,0.12099244445562363
0,0,0,44,0.5645853877067566,0.12076404690742493
0,0,0,45,0.5642684698104858,0.12058616429567337
0,0,0,46,0.5640286207199097,0.12055782228708267
0,0,0,47,0.5638110637664795,0.12067390978336334
0,0,0,48,0.563429594039917,0.12082990258932114
0,0,0,49,0.5626294612884521,0.12091192603111267
0,0,0,50,0.5611639618873596,0.12081087380647659
0,0,0,51,0.5591724514961243,0.12052852660417557
0,0,0,52,0.5571551322937012,0.12020252645015717
0,0,0,53,0.5553240776062012,0.1198393851518631
0,0,0,54,0.5537841320037842,0.11942388862371445
0,0,0,55,0.5525752305984497,0.11901786923408508
0,0,0,56,0.5515746474266052,0.11853678524494171
0,0,0,57,0.5505244731903076,0.11793775856494904
0,0,0,58,0.5498408675193787,0.11741350591182709
0,0,0,59,0.5505658984184265,0.11747333407402039
0,0,0,60,0.552951991558075,0.11824872344732285
0,0,0,61,0.5553967952728271,0.11920587718486786
0,0,0,62,0.5587628483772278,0.12026871740818024
0,0,0,63,0.5652204751968384,0.12303261458873749
0,0,0,64,0.5738675594329834,0.127059206366539
0,0,0,65,0.5810311436653137,0.13076606392860413
0,0,0,66,0.5840542316436768,0.13256047666072845
0,0,0,67,0.5846062302589417,0.13293470442295074
0,0,0,68,0.5826574563980103,0.13212789595127106
0,0,0,69,0.579857349395752,0.13082019984722137
0,0,0,70,0.5785000324249268,0.12997190654277802
0,0,0,71,0.5794022083282471,0.1298464834690094
0,0,0,72,0.582859456539154,0.1306818425655365
0,0,0,73,0.5902352333068848,0.13304045796394348
0,0,0,74,0.5980937480926514,0.1355946660041809
0,0,0,75,0.6036602854728699,0.13741903007030487
0,0,0,76,0.6077344417572021,0.13928084075450897
0,0,0,77,0.609907329082489,0.14088697731494904
0,0,0,78,0.608353853225708,0.14076706767082214
0,0,0,79,0.6051824688911438,0.13960903882980347
0,0,0,80,0.605705738067627,0.13997803628444672
0,0,0,81,0.6076874136924744,0.1411380022764206
0,0,0,82,0.6097619533538818,0.14247563481330872
0,0,0,83,0.614124596118927,0.144869863986969
0,0,0,84,0.6188591122627258,0.1476733535528183
0,0,0,85,0.6213906407356262,0.14971761405467987
0,0,0,86,0.622699499130249,0.15134358406066895
0,0,0,87,0.6246076226234436,0.15328174829483032
0,0,0,88,0.6272282004356384,0.15541313588619232
0,0,0,89,0.6291043758392334,0.1571083962917328
0,0,0,90,0.629775881767273,0.15807926654815674
0,0,0,91,0.6305227875709534,0.15871486067771912
0,0,0,92,0.6326109170913696,0.15953336656093597
0,0,0,93,0.6361072063446045,0.16059885919094086
0,0,0,94,0.64052814245224,0.16185127198696136
0,0,0,95,0.6446743011474609,0.16278956830501556
0,0,0,96,0.6465017795562744,0.16287457942962646
0,0,0,97,0.6464859247207642,0.16235673427581787
0,0,0,98,0.6461474895477295,0.16188102960586548
0,0,0,99,0.645965576171875,0.1616157740354538
1,0,1,0,0.2559458315372467,0.02748052217066288
1,0,1,1,0.291263610124588,0.035291995853185654
1,0,1,2,0.32545629143714905,0.04385799542069435
1,0,1,3,0.3604177236557007,0.05372684448957443
1,0,1,4,0.39536166191101074,0.06427253782749176
1,0,1,5,0.42581313848495483,0.07397758215665817
1,0,1,6,0.4516684114933014,0.08284518867731094
1,0,1,7,0.4745599329471588,0.09142863005399704
1,0,1,8,0.49752891063690186,0.09983406215906143
1,0,1,9,0.5201951861381531,0.10800392925739288
1,0,1,10,0.539679765701294,0.11521203815937042
1,0,1,11,0.5507632493972778,0.11958824098110199
1,0,1,12,0.5533874034881592,0.12077222019433975
1,0,1,13,0.5537649989128113,0.12115048617124557
1,0,1,14,0.5540953278541565,0.12170901149511337
1,0,1,15,0.553634762763977,0.12190136313438416
1,0,1,16,0.5550825595855713,0.12244123965501785
1,0,1,17,0.5606436729431152,0.12453983724117279
1,0,1,18,0.569634735584259,0.1281598061323166
1,0,1,19,0.5802667140960693,0.13259774446487427
1,0,1,20,0.5909168720245361,0.13715322315692902
1,0,1,21,0.6027686595916748,0.14231912791728973
1,0,1,22,0.6143180131912231,0.14736121892929077
1,0,1,23,0.6249198913574219,0.15210792422294617
1,0,1,24,0.6309476494789124,0.15491893887519836
1,0,1,25,0.6313527822494507,0.15530666708946228
1,0,1,26,0.6285644769668579,0.15406322479248047
1,0,1,27,0.623957097530365,0.15160048007965088
1,0,1,28,0.6184619665145874,0.14845852553844452
1,0,1,29,0.6137120723724365,0.14542093873023987
1,0,1,30,0.6079683899879456,0.14238384366035461
1,0,1,31,0.6004274487495422,0.13883429765701294
1,0,1,32,0.5904296636581421,0.1345612108707428
1,0,1,33,0.577340841293335,0.1293371319770813
1,0,1,34,0.56199711561203,0.12358984351158142
1,0,1,35,0.5474972128868103,0.11847545951604843
1,0,1,36,0.5368759632110596,0.11478888988494873
1,0,1,37,0.5285931825637817,0.11168888956308365
1,0,1,38,0.5229654908180237,0.10959291458129883
1,0,1,39,0.5218563675880432,0.10923118889331818
1,0,1,40,0.5248358249664307,0.11076827347278595
1,0,1,41,0.530803918838501,0.11406629532575607
1,0,1,42,0.5355573296546936,0.11720854789018631
1,0,1,43,0.5381529331207275,0.11883409321308136
1,0,1,44,0.5409349203109741,0.11988043785095215
1,0,1,45,0.5434995293617249,0.1206878051161766
1,0,1,46,0.5449796915054321,0.12092210352420807
1,0,1,47,0.5454676747322083,0.12078773975372314
1,0,1,48,0.5467061996459961,0.12097333371639252
1,0,1,49,0.5487339496612549,0.1213708221912384
1,0,1,50,0.5506422519683838,0.12166246026754379
1,0,1,51,0.5515261292457581,0.12149018049240112
1,0,1,52,0.552291750907898,0.121167853474617
1,0,1,53,0.555366039276123,0.12179993838071823
1,0,1,54,0.5605465173721313,0.12336954474449158
1,0,1,55,0.5645558834075928,0.12485530227422714
1,0,1,56,0.5663763880729675,0.12606775760650635
1,0,1,57,0.568714439868927,0.12786021828651428
1,0,1,58,0.5748432874679565,0.1313054859638214
1,0,1,59,0.5830349922180176,0.1357486993074417
1,0,1,60,0.5912947058677673,0.13984689116477966
1,0,1,61,0.598954975605011,0.14311204850673676
1,0,1,62,0.6053917407989502,0.14508067071437836
1,0,1,63,0.6099203824996948,0.14578068256378174
1,0,1,64,0.6128799319267273,0.14605732262134552
1,0,1,65,0.6151591539382935,0.14646515250205994
