idx,batch_idx,sample_idx,step,value
0,0,0,0,0.0029155861120671034
0,0,0,1,0.003616404253989458
0,0,0,2,0.003693188540637493
0,0,0,3,0.0037107528187334538
0,0,0,4,0.00394751550629735
0,0,0,5,0.004139439668506384
0,0,0,6,0.004666559398174286
0,0,0,7,0.005386217962950468
0,0,0,8,0.00574457598850131
0,0,0,9,0.0053307958878576756
0,0,0,10,0.004779074341058731
0,0,0,11,0.004533151164650917
0,0,0,12,0.004571127239614725
0,0,0,13,0.0045995768159627914
0,0,0,14,0.004599479958415031
0,0,0,15,0.005091952160000801
0,0,0,16,0.005817331373691559
0,0,0,17,0.0061080073937773705
0,0,0,18,0.005828196182847023
0,0,0,19,0.00578949274495244
0,0,0,20,0.006038684397935867
0,0,0,21,0.006215328350663185
0,0,0,22,0.006281302776187658
0,0,0,23,0.006405276712030172
0,0,0,24,0.006817292887717485
0,0,0,25,0.007171019446104765
0,0,0,26,0.007207429967820644
0,0,0,27,0.006648574024438858
0,0,0,28,0.006151123438030481
0,0,0,29,0.005904140882194042
0,0,0,30,0.005772597622126341
0,0,0,31,0.006331697106361389
0,0,0,32,0.007202476728707552
0,0,0,33,0.007781947962939739
0,0,0,34,0.007766480557620525
0,0,0,35,0.007326248101890087
0,0,0,36,0.006719798780977726
0,0,0,37,0.00644798344001174
0,0,0,38,0.006550271064043045
0,0,0,39,0.0064949411898851395
0,0,0,40,0.006451142020523548
0,0,0,41,0.006896951701492071
0,0,0,42,0.007688999176025391
0,0,0,43,0.007993181236088276
0,0,0,44,0.008008829317986965
0,0,0,45,0.00772412633523345
0,0,0,46,0.007493990007787943
0,0,0,47,0.0075935618951916695
0,0,0,48,0.007658251095563173
0,0,0,49,0.007684115786105394
0,0,0,50,0.007981189526617527
0,0,0,51,0.008396761491894722
0,0,0,52,0.008560736663639545
0,0,0,53,0.008537779562175274
0,0,0,54,0.00842460710555315
0,0,0,55,0.008259337395429611
0,0,0,56,0.00861936341971159
0,0,0,57,0.008893410675227642
0,0,0,58,0.009146743454039097
0,0,0,59,0.009669501334428787
0,0,0,60,0.010169869288802147
0,0,0,61,0.010733958333730698
0,0,0,62,0.011119954288005829
0,0,0,63,0.011141914874315262
0,0,0,64,0.011166096664965153
0,0,0,65,0.011393743567168713
0,0,0,66,0.011706986464560032
0,0,0,67,0.01200978271663189
0,0,0,68,0.01244404073804617
0,0,0,69,0.012817020528018475
0,0,0,70,0.01297246478497982
0,0,0,71,0.012999022379517555
0,0,0,72,0.013055945746600628
0,0,0,73,0.013222018256783485
0,0,0,74,0.013782726600766182
0,0,0,75,0.01499956101179123
0,0,0,76,0.015917284414172173
0,0,0,77,0.01650300621986389
0,0,0,78,0.01659620739519596
0,0,0,79,0.016463954001665115
0,0,0,80,0.016601143404841423
0,0,0,81,0.01679929532110691
0,0,0,82,0.01692960411310196
0,0,0,83,0.017124658450484276
0,0,0,84,0.017878996208310127
0,0,0,85,0.018759457394480705
0,0,0,86,0.01933429390192032
0,0,0,87,0.019297901540994644
0,0,0,88,0.018816910684108734
0,0,0,89,0.01889721304178238
0,0,0,90,0.019127121195197105
0,0,0,91,0.019481685012578964
0,0,0,92,0.0197793859988451
0,0,0,93,0.019871661439538002
0,0,0,94,0.020246023312211037
0,0,0,95,0.020637044683098793
0,0,0,96,0.020814551040530205
0,0,0,97,0.02033134363591671
0,0,0,98,0.0205670278519392
0,0,0,99,0.021071165800094604
1,0,1,0,0.0021951065864413977
1,0,1,1,0.0032866541296243668
1,0,1,2,0.003725474001839757
1,0,1,3,0.0037154043093323708
1,0,1,4,0.003519947174936533
1,0,1,5,0.00313067645765841
1,0,1,6,0.003097429173067212
1,0,1,7,0.0030960130970925093
1,0,1,8,0.003159628249704838
1,0,1,9,0.0033799796365201473
1,0,1,10,0.0037109453696757555
1,0,1,11,0.004330710042268038
1,0,1,12,0.004602018278092146
1,0,1,13,0.004369921050965786
1,0,1,14,0.004155649337917566
1,0,1,15,0.004131074529141188
1,0,1,16,0.004120614379644394
1,0,1,17,0.004125673323869705
1,0,1,18,0.004401065409183502
1,0,1,19,0.004698794335126877
1,0,1,20,0.004765354562550783
1,0,1,21,0.004553890787065029
1,0,1,22,0.004262892529368401
1,0,1,23,0.004117738921195269
1,0,1,24,0.004331035539507866
1,0,1,25,0.005063725169748068
