idx,batch_idx,sample_idx,step,value
0,0,0,0,0.13258644938468933
0,0,0,1,0.1345624327659607
0,0,0,2,0.1343654990196228
0,0,0,3,0.13235527276992798
0,0,0,4,0.1291366070508957
0,0,0,5,0.1255832016468048
0,0,0,6,0.12259871512651443
0,0,0,7,0.12094726413488388
0,0,0,8,0.12112712860107422
0,0,0,9,0.12313483655452728
0,0,0,10,0.1264072060585022
0,0,0,11,0.130035862326622
0,0,0,12,0.13298819959163666
0,0,0,13,0.13443949818611145
0,0,0,14,0.13402830064296722
0,0,0,15,0.1319292038679123
0,0,0,16,0.12879067659378052
0,0,0,17,0.12552306056022644
0,0,0,18,0.12302765995264053
0,0,0,19,0.12200962752103806
0,0,0,20,0.12275983393192291
0,0,0,21,0.12496686726808548
0,0,0,22,0.12792140245437622
0,0,0,23,0.13074572384357452
0,0,0,24,0.13262204825878143
0,0,0,25,0.1330316960811615
0,0,0,26,0.13189171254634857
0,0,0,27,0.12957040965557098
0,0,0,28,0.1267961710691452
0,0,0,29,0.1244499534368515
0,0,0,30,0.12327337265014648
0,0,0,31,0.12367676943540573
0,0,0,32,0.1255107820034027
0,0,0,33,0.12812846899032593
0,0,0,34,0.1307065635919571
0,0,0,35,0.13245324790477753
0,0,0,36,0.13281764090061188
0,0,0,37,0.13167986273765564
0,0,0,38,0.1293773502111435
0,0,0,39,0.12658320367336273
0,0,0,40,0.12411925196647644
0,0,0,41,0.12274002283811569
0,0,0,42,0.1229381188750267
0,0,0,43,0.12478306144475937
0,0,0,44,0.12777075171470642
0,0,0,45,0.13103096187114716
0,0,0,46,0.13360194861888885
0,0,0,47,0.13468025624752045
0,0,0,48,0.13392901420593262
0,0,0,49,0.1316050887107849
0,0,0,50,0.12840545177459717
0,0,0,51,0.12519745528697968
0,0,0,52,0.12281844019889832
0,0,0,53,0.12192503362894058
0,0,0,54,0.12285590171813965
0,0,0,55,0.12541723251342773
0,0,0,56,0.12890282273292542
0,0,0,57,0.13233065605163574
0,0,0,58,0.13469171524047852
0,0,0,59,0.1352977454662323
0,0,0,60,0.13401736319065094
