idx,batch_idx,sample_idx,step,rmse,nmse
0,0,0,0,0.014481042511761189,7.340811134781688e-05
0,0,0,1,0.020862502977252007,0.0001638012327020988
0,0,0,2,0.026396196335554123,0.0002688210515771061
0,0,0,3,0.031074941158294678,0.0003767543821595609
0,0,0,4,0.03513311594724655,0.0004849806718993932
0,0,0,5,0.03876407817006111,0.0005934222717769444
0,0,0,6,0.042134083807468414,0.0007028158288449049
0,0,0,7,0.04529464989900589,0.0008139692945405841
0,0,0,8,0.04828781262040138,0.0009280312224291265
0,0,0,9,0.051182229071855545,0.0010466533713042736
0,0,0,10,0.054053571075201035,0.0011718195164576173
0,0,0,11,0.056949954479932785,0.0013054658193141222
0,0,0,12,0.05994677543640137,0.0014503926504403353
0,0,0,13,0.06308435648679733,0.00160952378064394
0,0,0,14,0.06636521965265274,0.001785085303708911
0,0,0,15,0.06976069509983063,0.0019780651200562716
0,0,0,16,0.07323973625898361,0.002188704442232847
0,0,0,17,0.0767839252948761,0.002416699193418026
0,0,0,18,0.08035169541835785,0.002661120845004916
0,0,0,19,0.08397062867879868,0.002919668098911643
0,0,0,20,0.0876033753156662,0.0031904291827231646
0,0,0,21,0.09125413745641708,0.0034743119031190872
0,0,0,22,0.0948202908039093,0.0037753137294203043
0,0,0,23,0.09842853248119354,0.004097669385373592
0,0,0,24,0.10205144435167313,0.0044438461773097515
0,0,0,25,0.1056627556681633,0.004814440384507179
0,0,0,26,0.10930393636226654,0.005207459907978773
0,0,0,27,0.11298375576734543,0.0056188046000897884
0,0,0,28,0.11664096266031265,0.006042294204235077
0,0,0,29,0.12017107009887695,0.006471931468695402
0,0,0,30,0.12358935922384262,0.006902646739035845
0,0,0,31,0.1268371343612671,0.00733101274818182
0,0,0,32,0.12999601662158966,0.007754595018923283
0,0,0,33,0.13307598233222961,0.008171563036739826
0,0,0,34,0.13612663745880127,0.008581980131566525
0,0,0,35,0.139093279838562,0.008990162052214146
0,0,0,36,0.14201664924621582,0.009406874887645245
0,0,0,37,0.1450899988412857,0.009845396503806114
0,0,0,38,0.14846612513065338,0.010316102765500546
0,0,0,39,0.1522567868232727,0.010824993252754211
0,0,0,40,0.15624850988388062,0.011371765285730362
0,0,0,41,0.16026128828525543,0.01194816268980503
0,0,0,42,0.1642622947692871,0.012536725960671902
0,0,0,43,0.1681431531906128,0.013114124536514282
0,0,0,44,0.17180593311786652,0.013658193871378899
0,0,0,45,0.17521122097969055,0.01415355782955885
0,0,0,46,0.17836983501911163,0.014595753513276577
0,0,0,47,0.18140168488025665,0.014988341368734837
0,0,0,48,0.1844012588262558,0.0153398672118783
0,0,0,49,0.18735705316066742,0.01566002331674099
0,0,0,50,0.19031840562820435,0.01596176251769066
0,0,0,51,0.19335487484931946,0.016261961311101913
0,0,0,52,0.19643323123455048,0.016580073162913322
0,0,0,53,0.19945907592773438,0.01693485490977764
0,0,0,54,0.20248821377754211,0.017339032143354416
0,0,0,55,0.20562805235385895,0.017797857522964478
0,0,0,56,0.2088540643453598,0.018309729173779488
0,0,0,57,0.2121439427137375,0.0188639797270298
0,0,0,58,0.21557758748531342,0.01944640837609768
0,0,0,59,0.2188783884048462,0.02003512904047966
0,0,0,60,0.2219703048467636,0.02060781605541706
0,0,0,61,0.22493356466293335,0.021148694679141045
0,0,0,62,0.22774465382099152,0.021653776988387108
0,0,0,63,0.23037274181842804,0.02213253639638424
0,0,0,64,0.23298607766628265,0.02260747179389
0,0,0,65,0.23563581705093384,0.023105649277567863
0,0,0,66,0.23848482966423035,0.023652208968997
0,0,0,67,0.24167799949645996,0.02426629513502121
0,0,0,68,0.24520598351955414,0.024962591007351875
0,0,0,69,0.24913984537124634,0.025753114372491837
0,0,0,70,0.2537118196487427,0.026649415493011475
0,0,0,71,0.2587851881980896,0.027662105858325958
0,0,0,72,0.26424646377563477,0.028799181804060936
0,0,0,73,0.27014556527137756,0.030063562095165253
0,0,0,74,0.27627086639404297,0.03145090490579605
0,0,0,75,0.28250178694725037,0.032948218286037445
0,0,0,76,0.2886905372142792,0.034534353762865067
0,0,0,77,0.29463991522789,0.036175742745399475
0,0,0,78,0.3002193868160248,0.03782474249601364
0,0,0,79,0.3053160607814789,0.03942292928695679
0,0,0,80,0.3099750876426697,0.04091529920697212
0,0,0,81,0.3142582178115845,0.04226859286427498
0,0,0,82,0.3183695077896118,0.04347684979438782
0,0,0,83,0.32240673899650574,0.044556230306625366
0,0,0,84,0.3264095187187195,0.045534733682870865
0,0,0,85,0.3303343951702118,0.04645126685500145
0,0,0,86,0.33416569232940674,0.04735315218567848
0,0,0,87,0.33804935216903687,0.048291679471731186
0,0,0,88,0.3420827090740204,0.04930863901972771
0,0,0,89,0.3463701009750366,0.05042434111237526
0,0,0,90,0.3508317172527313,0.05162902548909187
0,0,0,91,0.35527464747428894,0.052891481667757034
0,0,0,92,0.35964274406433105,0.054177116602659225
0,0,0,93,0.3640963137149811,0.055465538054704666
0,0,0,94,0.36869490146636963,0.056755125522613525
0,0,0,95,0.3737150728702545,0.05806026980280876
0,0,0,96,0.37911543250083923,0.05940110236406326
0,0,0,97,0.38488030433654785,0.060794901102781296
0,0,0,98,0.3906952142715454,0.06225324794650078
0,0,0,99,0.396516889333725,0.06378015130758286
1,0,1,0,0.013985906727612019,7.012635614955798e-05
1,0,1,1,0.02157137542963028,0.00017482449766248465
1,0,1,2,0.027585666626691818,0.00029165236628614366
1,0,1,3,0.03252120688557625,0.0004099256475456059
1,0,1,4,0.03672870248556137,0.0005264077335596085
1,0,1,5,0.04046494886279106,0.0006412907387129962
1,0,1,6,0.04388774558901787,0.000756141496822238
1,0,1,7,0.04709310457110405,0.000872264034114778
1,0,1,8,0.05015266686677933,0.0009904148755595088
1,0,1,9,0.053079456090927124,0.00111107318662107
1,0,1,10,0.05591617152094841,0.0012345471186563373
1,0,1,11,0.05869242176413536,0.0013612243346869946
1,0,1,12,0.06144488602876663,0.0014918416272848845
1,0,1,13,0.06415605545043945,0.0016271497588604689
1,0,1,14,0.06681455671787262,0.0017677813302725554
1,0,1,15,0.0694519653916359,0.0019142193486914039
1,0,1,16,0.07208535075187683,0.0020672001410275698
1,0,1,17,0.07468216866254807,0.002227643271908164
1,0,1,18,0.07724966108798981,0.002396856201812625
1,0,1,19,0.07975608110427856,0.0025757572147995234
1,0,1,20,0.08225611597299576,0.002763577504083514
1,0,1,21,0.08474741876125336,0.0029563712887465954
1,0,1,22,0.08720464259386063,0.0031494239810854197
1,0,1,23,0.08964743465185165,0.003340139053761959
1,0,1,24,0.0921386331319809,0.003529348410665989
1,0,1,25,0.09462063014507294,0.0037205799017101526
1,0,1,26,0.09705589711666107,0.003916451241821051
1,0,1,27,0.09936723113059998,0.004116905387490988
1,0,1,28,0.10154661536216736,0.0043207332491874695
1,0,1,29,0.10355041921138763,0.004525143653154373
1,0,1,30,0.10536567121744156,0.004727324470877647
1,0,1,31,0.10701470822095871,0.004926977679133415
1,0,1,32,0.10864923149347305,0.005128237418830395
1,0,1,33,0.11035381257534027,0.005339222494512796
1,0,1,34,0.11224137246608734,0.0055704982951283455
1,0,1,35,0.11439286172389984,0.005833563394844532
1,0,1,36,0.11693877726793289,0.006141942460089922
1,0,1,37,0.12006185948848724,0.006508890073746443
1,0,1,38,0.12368188798427582,0.00694441981613636
1,0,1,39,0.12776663899421692,0.007453235797584057
1,0,1,40,0.13235095143318176,0.008037558756768703
1,0,1,41,0.13732708990573883,0.008699190802872181
1,0,1,42,0.1425204873085022,0.009438537061214447
1,0,1,43,0.1479426622390747,0.010254683904349804
1,0,1,44,0.1535237431526184,0.011148529127240181
1,0,1,45,0.15934737026691437,0.012119540944695473
1,0,1,46,0.16534799337387085,0.013166244141757488
1,0,1,47,0.1714830994606018,0.014285923913121223
1,0,1,48,0.17776623368263245,0.015472707338631153
1,0,1,49,0.1841096580028534,0.016716036945581436
1,0,1,50,0.19050294160842896,0.01800454780459404
1,0,1,51,0.19696617126464844,0.01932116225361824
1,0,1,52,0.20356237888336182,0.02064218558371067
1,0,1,53,0.21006076037883759,0.02193780615925789
1,0,1,54,0.2161872833967209,0.023174794390797615
1,0,1,55,0.22204744815826416,0.02431906946003437
1,0,1,56,0.22756756842136383,0.0253432784229517
1,0,1,57,0.23250773549079895,0.026225578039884567
1,0,1,58,0.2368105798959732,0.026954706758260727
1,0,1,59,0.24052339792251587,0.027533601969480515
1,0,1,60,0.24358147382736206,0.02797698602080345
1,0,1,61,0.2460228055715561,0.028314411640167236
1,0,1,62,0.24796560406684875,0.02857850305736065
1,0,1,63,0.2495681196451187,0.02879982255399227
1,0,1,64,0.2506706714630127,0.029004644602537155
1,0,1,65,0.25159329175949097,0.02921224758028984
1,0,1,66,0.25256747007369995,0.02943272329866886
1,0,1,67,0.25351279973983765,0.029677797108888626
1,0,1,68,0.2546178996562958,0.029964907094836235
1,0,1,69,0.25610288977622986,0.030315686017274857
1,0,1,70,0.25813567638397217,0.030747409909963608
1,0,1,71,0.26073136925697327,0.031269196420907974
1,0,1,72,0.2637139856815338,0.031876206398010254
1,0,1,73,0.26695430278778076,0.03255316615104675
1,0,1,74,0.27048036456108093,0.033276744186878204
1,0,1,75,0.2740868926048279,0.0340208075940609
1,0,1,76,0.2775175869464874,0.034759074449539185
1,0,1,77,0.28071218729019165,0.03547007218003273
1,0,1,78,0.28355544805526733,0.03614400699734688
1,0,1,79,0.285928875207901,0.03678882494568825
1,0,1,80,0.28800684213638306,0.037435926496982574
1,0,1,81,0.29016685485839844,0.0381246879696846
1,0,1,82,0.29279690980911255,0.03888985887169838
1,0,1,83,0.29605498909950256,0.039748795330524445
1,0,1,84,0.2999858260154724,0.04070242866873741
1,0,1,85,0.30445215106010437,0.041747868061065674
1,0,1,86,0.3094831109046936,0.04288848116993904
1,0,1,87,0.31505900621414185,0.04413771629333496
1,0,1,88,0.3210904598236084,0.04551107436418533
1,0,1,89,0.32749420404434204,0.047009993344545364
1,0,1,90,0.3340761959552765,0.04861387237906456
1,0,1,91,0.34060755372047424,0.050279319286346436
1,0,1,92,0.34675148129463196,0.05194375291466713
1,0,1,93,0.3523690104484558,0.053542908281087875
1,0,1,94,0.3572263717651367,0.05502229928970337
1,0,1,95,0.36133405566215515,0.05635173246264458
1,0,1,96,0.36486873030662537,0.05752167850732803
1,0,1,97,0.36783450841903687,0.05853629857301712
1,0,1,98,0.3702637851238251,0.059404127299785614
1,0,1,99,0.3721524775028229,0.06013166904449463
2,0,2,0,0.01507339347153902,7.632964116055518e-05
2,0,2,1,0.022112173959612846,0.00017966897576116025
2,0,2,2,0.028215236961841583,0.0003034048422705382
2,0,2,3,0.033397126942873,0.0004329421208240092
2,0,2,4,0.03781162574887276,0.0005612748209387064
2,0,2,5,0.04163767024874687,0.0006855417741462588
2,0,2,6,0.04504749923944473,0.0008057544473558664
2,0,2,7,0.04816420003771782,0.0009235193720087409
2,0,2,8,0.05106799677014351,0.0010407387744635344
2,0,2,9,0.05386167764663696,0.0011593642411753535
2,0,2,10,0.056586723774671555,0.0012812439817935228
2,0,2,11,0.05930354818701744,0.0014081711415201426
2,0,2,12,0.06204076483845711,0.001541430247016251
2,0,2,13,0.06481138616800308,0.0016825359780341387
2,0,2,14,0.06764647364616394,0.0018327354919165373
2,0,2,15,0.07056348770856857,0.001993419136852026
2,0,2,16,0.07356104254722595,0.002165484707802534
2,0,2,17,0.07662851363420486,0.0023499473463743925
2,0,2,18,0.07978501915931702,0.0025485490914434195
2,0,2,19,0.08304832875728607,0.0027637288440018892
2,0,2,20,0.08643407374620438,0.0029992114286869764
2,0,2,21,0.08994480967521667,0.0032583451829850674
2,0,2,22,0.09359203279018402,0.0035434202291071415
2,0,2,23,0.09736698865890503,0.0038548775482922792
2,0,2,24,0.10126879811286926,0.0041917795315384865
2,0,2,25,0.1052628755569458,0.0045535871759057045
2,0,2,26,0.10935851186513901,0.004939899314194918
2,0,2,27,0.1135314553976059,0.005349977873265743
2,0,2,28,0.11781097948551178,0.00578079791739583
2,0,2,29,0.12204568833112717,0.006225566379725933
2,0,2,30,0.12615960836410522,0.006675261538475752
2,0,2,31,0.13001221418380737,0.007120631169527769
2,0,2,32,0.13362713158130646,0.007557464297860861
2,0,2,33,0.13702452182769775,0.007990081794559956
2,0,2,34,0.14022904634475708,0.00842888280749321
2,0,2,35,0.14330130815505981,0.008883759379386902
2,0,2,36,0.14633607864379883,0.009357943199574947
2,0,2,37,0.14933958649635315,0.009844000451266766
2,0,2,38,0.15226739645004272,0.010329116135835648
2,0,2,39,0.15514971315860748,0.010806689038872719
2,0,2,40,0.15799054503440857,0.0112833883613348
2,0,2,41,0.16098730266094208,0.011773068457841873
2,0,2,42,0.16416962444782257,0.012283816002309322
2,0,2,43,0.16747719049453735,0.012811419554054737
2,0,2,44,0.17090541124343872,0.013345235027372837
2,0,2,45,0.1743273138999939,0.013873626478016376
2,0,2,46,0.17769967019557953,0.014389650896191597
2,0,2,47,0.1810988336801529,0.014894580468535423
2,0,2,48,0.1845645010471344,0.015396828763186932
2,0,2,49,0.18818622827529907,0.01591326855123043
2,0,2,50,0.19207017123699188,0.01646663062274456
2,0,2,51,0.19623486697673798,0.017081519588828087
2,0,2,52,0.20078323781490326,0.017779523506760597
2,0,2,53,0.20581087470054626,0.018578791990876198
2,0,2,54,0.2113339900970459,0.01949334144592285
2,0,2,55,0.21733935177326202,0.020531291142106056
2,0,2,56,0.2238079160451889,0.021694255992770195
2,0,2,57,0.23072637617588043,0.022978248074650764
2,0,2,58,0.23789702355861664,0.024373527616262436
2,0,2,59,0.24533550441265106,0.025865670293569565
2,0,2,60,0.2528906762599945,0.027433080598711967
2,0,2,61,0.2603852450847626,0.029049916192889214
2,0,2,62,0.26756933331489563,0.030687041580677032
2,0,2,63,0.2743956744670868,0.03231462836265564
2,0,2,64,0.28073418140411377,0.033906515687704086
2,0,2,65,0.28667137026786804,0.03544244170188904
2,0,2,66,0.2922315299510956,0.03691059723496437
2,0,2,67,0.29762014746665955,0.03830806165933609
2,0,2,68,0.302686482667923,0.03963922709226608
2,0,2,69,0.3074337840080261,0.040911536663770676
2,0,2,70,0.3118213415145874,0.042128950357437134
2,0,2,71,0.3160514235496521,0.04328908771276474
2,0,2,72,0.3200969398021698,0.04438447207212448
2,0,2,73,0.32394519448280334,0.04540182650089264
2,0,2,74,0.32762253284454346,0.046326521784067154
2,0,2,75,0.3312852680683136,0.047152090817689896
2,0,2,76,0.3348745107650757,0.04789174720644951
2,0,2,77,0.3382357060909271,0.048580873757600784
2,0,2,78,0.341477632522583,0.04926834627985954
2,0,2,79,0.34463849663734436,0.050000160932540894
