idx,batch_idx,sample_idx,step,rmse,nmse
0,0,0,0,0.013950361870229244,4.388993693282828e-05
0,0,0,1,0.02135378308594227,0.0001028120459523052
0,0,0,2,0.0276732686907053,0.00017263126210309565
0,0,0,3,0.03296518325805664,0.0002449247695039958
0,0,0,4,0.03755328059196472,0.0003178156912326813
0,0,0,5,0.04164687916636467,0.00039088542689569294
0,0,0,6,0.04541033133864403,0.00046478596050292253
0,0,0,7,0.04897972196340561,0.0005408662836998701
0,0,0,8,0.052463188767433167,0.0006207668920978904
0,0,0,9,0.05595054477453232,0.0007063577068038285
0,0,0,10,0.05949881672859192,0.0007991815800778568
0,0,0,11,0.06313768774271011,0.0009003562736324966
0,0,0,12,0.0668921247124672,0.0010110493749380112
0,0,0,13,0.07075896114110947,0.001131707802414894
0,0,0,14,0.07470709830522537,0.001261825324036181
0,0,0,15,0.07867975533008575,0.0013997724745422602
0,0,0,16,0.08261340111494064,0.001543261343613267
0,0,0,17,0.08644413203001022,0.0016895384760573506
0,0,0,18,0.09013523906469345,0.001836527488194406
0,0,0,19,0.09365072101354599,0.001981970854103565
0,0,0,20,0.09696874767541885,0.002124060643836856
0,0,0,21,0.1001255214214325,0.002263562986627221
0,0,0,22,0.10322431474924088,0.002404641592875123
0,0,0,23,0.10635005682706833,0.0025511851999908686
0,0,0,24,0.1095336303114891,0.00270489021204412
1,0,1,0,0.013081013225018978,3.856025796267204e-05
1,0,1,1,0.020873818546533585,9.814770601224154e-05
1,0,1,2,0.027543874457478523,0.0001708293129922822
1,0,1,3,0.0331743024289608,0.0002477241214364767
1,0,1,4,0.038064029067754745,0.00032603362342342734
1,0,1,5,0.042380038648843765,0.0004040547937620431
1,0,1,6,0.04623248055577278,0.00048074565711431205
1,0,1,7,0.04975292459130287,0.0005566535983234644
1,0,1,8,0.05308810994029045,0.0006337215891107917
1,0,1,9,0.0563470721244812,0.0007138953660614789
1,0,1,10,0.059578076004981995,0.0007981404196470976
1,0,1,11,0.06278564780950546,0.0008864580886438489
1,0,1,12,0.06595408171415329,0.0009782706620171666
1,0,1,13,0.0690886601805687,0.00107356917578727
1,0,1,14,0.07225367426872253,0.0011742959031835198
1,0,1,15,0.07555609196424484,0.0012842133874073625
1,0,1,16,0.07907644659280777,0.0014067935990169644
1,0,1,17,0.08280865848064423,0.0015428400365635753
1,0,1,18,0.08665971457958221,0.0016897852765396237
1,0,1,19,0.09052760899066925,0.0018440800486132503
1,0,1,20,0.0943555235862732,0.0020033835899084806
1,0,1,21,0.09815884381532669,0.0021681473590433598
1,0,1,22,0.1020108237862587,0.0023415752220898867
1,0,1,23,0.10599091649055481,0.002527674427255988
1,0,1,24,0.11015152186155319,0.0027296908665448427
2,0,2,0,0.012967522256076336,3.782463682000525e-05
2,0,2,1,0.02071886509656906,9.653849701862782e-05
2,0,2,2,0.02721426822245121,0.00016651373880449682
2,0,2,3,0.03264087811112404,0.00023946967849042267
2,0,2,4,0.03726254031062126,0.00031198031501844525
2,0,2,5,0.04130670800805092,0.00038323778426274657
2,0,2,6,0.044975604861974716,0.00045417327783070505
2,0,2,7,0.04841441288590431,0.000526090560015291
2,0,2,8,0.051712118089199066,0.0006000007851980627
2,0,2,9,0.054900772869586945,0.00067609001416713
2,0,2,10,0.05798100680112839,0.00075394322630018
2,0,2,11,0.060954999178647995,0.0008332133875228465
2,0,2,12,0.06389182806015015,0.0009154864237643778
2,0,2,13,0.06691620498895645,0.0010043608490377665
2,0,2,14,0.07012376189231873,0.0011031791800633073
2,0,2,15,0.07355482131242752,0.0012140276376158
2,0,2,16,0.0772193893790245,0.001338244299404323
2,0,2,17,0.08114413917064667,0.0014779112534597516
2,0,2,18,0.08535696566104889,0.0016354341059923172
2,0,2,19,0.08986732363700867,0.0018127987859770656
2,0,2,20,0.09467928111553192,0.0020119627006351948
2,0,2,21,0.09980592131614685,0.0022354493848979473
2,0,2,22,0.10527051985263824,0.0024865211453288794
2,0,2,23,0.11107935756444931,0.002767962869256735
2,0,2,24,0.11725377291440964,0.0030835687648504972
3,0,3,0,0.014219941571354866,4.534163963398896e-05
3,0,3,1,0.0228352639824152,0.00011689998063957319
3,0,3,2,0.029854003340005875,0.00019976217299699783
3,0,3,3,0.03559654578566551,0.00028395032859407365
3,0,3,4,0.04038427397608757,0.00036542030284181237
3,0,3,5,0.044502031058073044,0.0004437133320607245
3,0,3,6,0.04820512235164642,0.0005206498317420483
3,0,3,7,0.051691457629203796,0.0005987697513774037
3,0,3,8,0.05509740114212036,0.0006804447039030492
3,0,3,9,0.058508697897195816,0.0007675695815123618
3,0,3,10,0.06195409595966339,0.00086097267922014
3,0,3,11,0.06541376560926437,0.0009602245991118252
3,0,3,12,0.06884055584669113,0.0010639192769303918
3,0,3,13,0.07219550013542175,0.001170626375824213
3,0,3,14,0.07546481490135193,0.0012795483926311135
3,0,3,15,0.0786777138710022,0.0013913565780967474
3,0,3,16,0.0818895623087883,0.0015078752767294645
3,0,3,17,0.0851350873708725,0.0016304621240124106
3,0,3,18,0.08842971175909042,0.0017598950071260333
3,0,3,19,0.09181343019008636,0.0018980391323566437
3,0,3,20,0.09535952657461166,0.002048422349616885
3,0,3,21,0.09912683814764023,0.0022144136019051075
3,0,3,22,0.10313107818365097,0.002397822681814432
3,0,3,23,0.10733183473348618,0.002597918501123786
3,0,3,24,0.11167668551206589,0.0028130998834967613
4,0,4,0,0.013452365063130856,4.0822891605785117e-05
4,0,4,1,0.0217413529753685,0.00010662923887139186
4,0,4,2,0.02843325398862362,0.00018234836170449853
4,0,4,3,0.03388131037354469,0.00025886145886033773
4,0,4,4,0.03843018040060997,0.00033292867010459304
4,0,4,5,0.042343128472566605,0.00040402181912213564
4,0,4,6,0.04583078250288963,0.0004731220251414925
4,0,4,7,0.049040231853723526,0.0005414822371676564
4,0,4,8,0.05207810550928116,0.0006104112253524363
4,0,4,9,0.055038195103406906,0.0006815450033172965
4,0,4,10,0.05801277980208397,0.0007569952285848558
4,0,4,11,0.06107833981513977,0.0008389305439777672
4,0,4,12,0.06430456042289734,0.0009297475917264819
4,0,4,13,0.06774026900529861,0.0010316356783732772
4,0,4,14,0.07139549404382706,0.001145891728810966
4,0,4,15,0.07526317238807678,0.0012733672047033906
4,0,4,16,0.07934218645095825,0.0014151481445878744
4,0,4,17,0.08362441509962082,0.001572122797369957
4,0,4,18,0.08804901689291,0.001743104076012969
4,0,4,19,0.0924978032708168,0.0019240907859057188
4,0,4,20,0.09685874730348587,0.002110421424731612
4,0,4,21,0.10110027343034744,0.0023002151865512133
4,0,4,22,0.10525350272655487,0.0024943191092461348
4,0,4,23,0.10933025181293488,0.0026928619481623173
4,0,4,24,0.11332198232412338,0.0028950173873454332
5,0,5,0,0.013338998891413212,4.01410688937176e-05
5,0,5,1,0.022449519485235214,0.00011378881026757881
5,0,5,2,0.02980693057179451,0.0002007590519497171
5,0,5,3,0.03578466549515724,0.0002895915531553328
5,0,5,4,0.040828559547662735,0.0003772685886360705
5,0,5,5,0.04531984031200409,0.0004651541239582002
5,0,5,6,0.04954185709357262,0.0005561897996813059
5,0,5,7,0.05364993214607239,0.0006525807548314333
5,0,5,8,0.05771035701036453,0.0007554097101092339
5,0,5,9,0.06173807755112648,0.000864824338350445
5,0,5,10,0.06569862365722656,0.000979615026153624
5,0,5,11,0.06953104585409164,0.001097497995942831
5,0,5,12,0.07315561920404434,0.0012151584960520267
5,0,5,13,0.0765233188867569,0.0013298712437972426
5,0,5,14,0.07969706505537033,0.0014427434653043747
5,0,5,15,0.08288005739450455,0.001560596632771194
5,0,5,16,0.08633293956518173,0.0016937078908085823
5,0,5,17,0.09021400660276413,0.0018498670542612672
5,0,5,18,0.09451780468225479,0.002031147014349699
5,0,5,19,0.09912953525781631,0.002234893385320902
5,0,5,20,0.10387757420539856,0.0024549656081944704
5,0,5,21,0.10860325396060944,0.002684427658095956
5,0,5,22,0.11317919939756393,0.0029165835585445166
5,0,5,23,0.11755543947219849,0.0031478239689022303
5,0,5,24,0.12175802141427994,0.003378388937562704
6,0,6,0,0.012334511615335941,3.4685646824073046e-05
6,0,6,1,0.020995408296585083,0.00010054089943878353
6,0,6,2,0.028033724054694176,0.00017932223272509873
6,0,6,3,0.03388295695185661,0.00026205749600194395
6,0,6,4,0.03884819522500038,0.00034459776361472905
6,0,6,5,0.043153148144483566,0.00042530577047728
6,0,6,6,0.04697688668966293,0.0005040973192080855
6,0,6,7,0.0504562109708786,0.0005815755575895309
6,0,6,8,0.05369802936911583,0.0006586966919712722
6,0,6,9,0.056786417961120605,0.00073656887980178
6,0,6,10,0.0597945973277092,0.0008165301405824721
6,0,6,11,0.0627978965640068,0.0009004036546684802
6,0,6,12,0.06587285548448563,0.0009904687758535147
6,0,6,13,0.06909097731113434,0.0010892824502661824
6,0,6,14,0.07249816507101059,0.0011989956256002188
6,0,6,15,0.07610403001308441,0.0013208243763074279
6,0,6,16,0.079881951212883,0.001454776618629694
6,0,6,17,0.08379816263914108,0.001600442687049508
6,0,6,18,0.0878233015537262,0.0017573729855939746
6,0,6,19,0.09196355193853378,0.0019263996509835124
6,0,6,20,0.09624305367469788,0.0021091927774250507
6,0,6,21,0.10068875551223755,0.0023077507503330708
6,0,6,22,0.10530676692724228,0.0025233160704374313
6,0,6,23,0.11007282137870789,0.0027557003777474165
6,0,6,24,0.11495278030633926,0.003004039404913783
7,0,7,0,0.013562094420194626,4.179271491011605e-05
7,0,7,1,0.022896580398082733,0.00011905826977454126
7,0,7,2,0.030440526083111763,0.00021032507356721908
7,0,7,3,0.03655843064188957,0.0003032033855561167
7,0,7,4,0.04159965366125107,0.00039239326724782586
7,0,7,5,0.0458751879632473,0.00047697898116894066
7,0,7,6,0.049641817808151245,0.0005582970334216952
7,0,7,7,0.05305017530918121,0.0006373826181516051
7,0,7,8,0.05616683140397072,0.0007142900722101331
