idx,batch_idx,sample_idx,step,value
0,0,0,0,0.04998774826526642
0,0,0,1,0.0712200179696083
0,0,0,2,0.09054112434387207
0,0,0,3,0.10529100149869919
0,0,0,4,0.11585309356451035
0,0,0,5,0.12312547862529755
0,0,0,6,0.12832164764404297
0,0,0,7,0.13271909952163696
0,0,0,8,0.13751670718193054
0,0,0,9,0.14368140697479248
0,0,0,10,0.15173868834972382
0,0,0,11,0.1616339236497879
0,0,0,12,0.172663614153862
0,0,0,13,0.18360504508018494
0,0,0,14,0.19305120408535004
0,0,0,15,0.1998400092124939
0,0,0,16,0.2034243494272232
0,0,0,17,0.2039770632982254
0,0,0,18,0.2023131102323532
0,0,0,19,0.19965846836566925
0,0,0,20,0.1973733901977539
0,0,0,21,0.1967180222272873
0,0,0,22,0.19861547648906708
0,0,0,23,0.20351602137088776
0,0,0,24,0.21128727495670319
0,0,0,25,0.2212148904800415
0,0,0,26,0.23213878273963928
0,0,0,27,0.24265743792057037
0,0,0,28,0.25138574838638306
0,0,0,29,0.25737327337265015
0,0,0,30,0.2602636516094208
0,0,0,31,0.26041126251220703
0,0,0,32,0.25868359208106995
0,0,0,33,0.2562904953956604
0,0,0,34,0.254450261592865
0,0,0,35,0.25416967272758484
0,0,0,36,0.2560301423072815
0,0,0,37,0.2601264715194702
0,0,0,38,0.2659967839717865
0,0,0,39,0.2727515399456024
0,0,0,40,0.2792803645133972
0,0,0,41,0.2844861149787903
0,0,0,42,0.2875423729419708
0,0,0,43,0.2881084084510803
0,0,0,44,0.28641277551651
0,0,0,45,0.28319409489631653
0,0,0,46,0.2795077860355377
0,0,0,47,0.276465505361557
0,0,0,48,0.27499037981033325
0,0,0,49,0.27567675709724426
0,0,0,50,0.27865347266197205
0,0,0,51,0.28353598713874817
0,0,0,52,0.2895028591156006
0,0,0,53,0.2954513728618622
0,0,0,54,0.3002251982688904
0,0,0,55,0.30297553539276123
0,0,0,56,0.30335715413093567
0,0,0,57,0.3015648424625397
0,0,0,58,0.29826873540878296
0,0,0,59,0.2944658398628235
0,0,0,60,0.29125452041625977
0,0,0,61,0.2895926535129547
0,0,0,62,0.2900344729423523
0,0,0,63,0.29260241985321045
0,0,0,64,0.2967476546764374
0,0,0,65,0.3015194535255432
0,0,0,66,0.3058268129825592
0,0,0,67,0.30867141485214233
0,0,0,68,0.30938875675201416
0,0,0,69,0.30785179138183594
0,0,0,70,0.30449119210243225
0,0,0,71,0.3002035319805145
0,0,0,72,0.2960592806339264
0,0,0,73,0.29311084747314453
0,0,0,74,0.29212522506713867
0,0,0,75,0.29351556301116943
0,0,0,76,0.2971108555793762
0,0,0,77,0.30220362544059753
0,0,0,78,0.30765536427497864
0,0,0,79,0.3121527433395386
0,0,0,80,0.3146006464958191
0,0,0,81,0.314441978931427
0,0,0,82,0.31184476613998413
0,0,0,83,0.30750295519828796
0,0,0,84,0.30254092812538147
0,0,0,85,0.2982141673564911
0,0,0,86,0.295661985874176
0,0,0,87,0.2956070601940155
0,0,0,88,0.2982184886932373
0,0,0,89,0.3029783368110657
0,0,0,90,0.3088310956954956
