idx,batch_idx,sample_idx,step,value
0,0,0,0,0.07916221022605896
0,0,0,1,0.10348401963710785
0,0,0,2,0.12266388535499573
0,0,0,3,0.13780777156352997
0,0,0,4,0.15174295008182526
0,0,0,5,0.16281265020370483
0,0,0,6,0.17180083692073822
0,0,0,7,0.18151447176933289
0,0,0,8,0.1907326579093933
0,0,0,9,0.19912771880626678
0,0,0,10,0.20799367129802704
0,0,0,11,0.21781902015209198
0,0,0,12,0.22785265743732452
0,0,0,13,0.23820807039737701
0,0,0,14,0.24843530356884003
0,0,0,15,0.25839105248451233
0,0,0,16,0.26825448870658875
0,0,0,17,0.27890217304229736
0,0,0,18,0.2894889712333679
0,0,0,19,0.2995782792568207
0,0,0,20,0.3097265958786011
0,0,0,21,0.319090873003006
0,0,0,22,0.3273642659187317
0,0,0,23,0.3346940875053406
0,0,0,24,0.3414168357849121
0,0,0,25,0.3479762375354767
0,0,0,26,0.35433945059776306
0,0,0,27,0.3600783050060272
0,0,0,28,0.3654162585735321
0,0,0,29,0.3707939684391022
0,0,0,30,0.3758070468902588
0,0,0,31,0.38048338890075684
0,0,0,32,0.3847886919975281
0,0,0,33,0.38893720507621765
0,0,0,34,0.392682284116745
0,0,0,35,0.3955598771572113
0,0,0,36,0.3980990946292877
0,0,0,37,0.40084344148635864
0,0,0,38,0.4038882553577423
0,0,0,39,0.40659818053245544
0,0,0,40,0.4082871675491333
0,0,0,41,0.40957018733024597
0,0,0,42,0.4109084904193878
0,0,0,43,0.41292065382003784
0,0,0,44,0.4152665138244629
0,0,0,45,0.4174400269985199
0,0,0,46,0.4193972647190094
0,0,0,47,0.42091450095176697
0,0,0,48,0.4218793213367462
0,0,0,49,0.42227205634117126
0,0,0,50,0.4225771129131317
0,0,0,51,0.4231700897216797
0,0,0,52,0.42415356636047363
0,0,0,53,0.42498889565467834
0,0,0,54,0.42572730779647827
0,0,0,55,0.42656761407852173
0,0,0,56,0.4279477000236511
0,0,0,57,0.4293183982372284
0,0,0,58,0.4301759600639343
0,0,0,59,0.4303506016731262
0,0,0,60,0.4300674796104431
0,0,0,61,0.42995792627334595
0,0,0,62,0.43028321862220764
0,0,0,63,0.4305271804332733
0,0,0,64,0.4307302236557007
0,0,0,65,0.4312688708305359
0,0,0,66,0.43222883343696594
0,0,0,67,0.4332744777202606
0,0,0,68,0.4342128038406372
0,0,0,69,0.4347061812877655
0,0,0,70,0.4349406659603119
0,0,0,71,0.43489933013916016
0,0,0,72,0.43475356698036194
0,0,0,73,0.4348883330821991
0,0,0,74,0.43547865748405457
0,0,0,75,0.43631279468536377
0,0,0,76,0.4365447759628296
0,0,0,77,0.4363032877445221
0,0,0,78,0.4357891082763672
0,0,0,79,0.4358362853527069
0,0,0,80,0.43662166595458984
0,0,0,81,0.4373074173927307
0,0,0,82,0.4374741017818451
0,0,0,83,0.43737322092056274
0,0,0,84,0.43728455901145935
0,0,0,85,0.43733200430870056
0,0,0,86,0.43762049078941345
0,0,0,87,0.43780389428138733
0,0,0,88,0.43783074617385864
0,0,0,89,0.4376843571662903
0,0,0,90,0.4377879500389099
0,0,0,91,0.43830594420433044
0,0,0,92,0.4389483630657196
0,0,0,93,0.4393937587738037
0,0,0,94,0.4398450553417206
0,0,0,95,0.44016173481941223
0,0,0,96,0.43985408544540405
0,0,0,97,0.43919676542282104
0,0,0,98,0.4389135539531708
0,0,0,99,0.438973993062973
1,0,1,0,0.0762626901268959
1,0,1,1,0.09179707616567612
1,0,1,2,0.10520670562982559
1,0,1,3,0.11915064603090286
1,0,1,4,0.13001810014247894
1,0,1,5,0.136426642537117
1,0,1,6,0.14246760308742523
1,0,1,7,0.1494220346212387
1,0,1,8,0.15876717865467072
1,0,1,9,0.17060764133930206
1,0,1,10,0.18243224918842316
1,0,1,11,0.19501487910747528
1,0,1,12,0.2059105783700943
1,0,1,13,0.21587765216827393
1,0,1,14,0.2269144207239151
1,0,1,15,0.2390102744102478
1,0,1,16,0.2519119679927826
1,0,1,17,0.26462891697883606
1,0,1,18,0.27646729350090027
1,0,1,19,0.28737521171569824
1,0,1,20,0.2975717782974243
1,0,1,21,0.3072900176048279
1,0,1,22,0.31639841198921204
1,0,1,23,0.3252587616443634
1,0,1,24,0.3339498043060303
1,0,1,25,0.3424500524997711
1,0,1,26,0.34981095790863037
1,0,1,27,0.3562670350074768
1,0,1,28,0.361844539642334
1,0,1,29,0.36757251620292664
1,0,1,30,0.37361788749694824
1,0,1,31,0.3791894018650055
1,0,1,32,0.38390907645225525
1,0,1,33,0.387923002243042
1,0,1,34,0.3916506767272949
1,0,1,35,0.39534348249435425
1,0,1,36,0.39903852343559265
1,0,1,37,0.40219685435295105
1,0,1,38,0.40482279658317566
1,0,1,39,0.4070904552936554
1,0,1,40,0.4095565974712372
1,0,1,41,0.4122858941555023
1,0,1,42,0.41486507654190063
1,0,1,43,0.4170547127723694
1,0,1,44,0.41907310485839844
1,0,1,45,0.42081373929977417
1,0,1,46,0.4218328595161438
1,0,1,47,0.422453910112381
1,0,1,48,0.4233424961566925
1,0,1,49,0.4244275391101837
1,0,1,50,0.4252951741218567
1,0,1,51,0.42629101872444153
1,0,1,52,0.42726901173591614
1,0,1,53,0.4281952977180481
1,0,1,54,0.42945900559425354
1,0,1,55,0.4305594265460968
1,0,1,56,0.4309747517108917
1,0,1,57,0.430860310792923
1,0,1,58,0.43068554997444153
1,0,1,59,0.43100759387016296
1,0,1,60,0.4319933354854584
1,0,1,61,0.43328022956848145
1,0,1,62,0.4347774088382721
1,0,1,63,0.43622419238090515
1,0,1,64,0.43722298741340637
1,0,1,65,0.43763577938079834
1,0,1,66,0.4379208981990814
1,0,1,67,0.4382379651069641
1,0,1,68,0.437875896692276
1,0,1,69,0.4372963309288025
1,0,1,70,0.4367271661758423
1,0,1,71,0.43624040484428406
1,0,1,72,0.4359916150569916
1,0,1,73,0.43628478050231934
1,0,1,74,0.43668195605278015
1,0,1,75,0.43692734837532043
1,0,1,76,0.4372295141220093
1,0,1,77,0.4381311237812042
1,0,1,78,0.4395415186882019
1,0,1,79,0.4407770037651062
1,0,1,80,0.44135811924934387
1,0,1,81,0.4414779543876648
1,0,1,82,0.4408379793167114
1,0,1,83,0.4395432770252228
1,0,1,84,0.43845269083976746
1,0,1,85,0.4382627308368683
1,0,1,86,0.43856504559516907
1,0,1,87,0.43892553448677063
1,0,1,88,0.43905168771743774
1,0,1,89,0.43900126218795776
1,0,1,90,0.4390213191509247
1,0,1,91,0.4395746886730194
1,0,1,92,0.44063419103622437
1,0,1,93,0.441300630569458
1,0,1,94,0.4414854347705841
1,0,1,95,0.4411085844039917
1,0,1,96,0.4406363368034363
1,0,1,97,0.44001615047454834
1,0,1,98,0.4395695924758911
1,0,1,99,0.43966925144195557
2,0,2,0,0.07188241928815842
2,0,2,1,0.09675897657871246
2,0,2,2,0.11204870790243149
2,0,2,3,0.12324681878089905
2,0,2,4,0.1319180727005005
2,0,2,5,0.14144855737686157
2,0,2,6,0.15380553901195526
2,0,2,7,0.16849830746650696
2,0,2,8,0.18341384828090668
2,0,2,9,0.19724738597869873
2,0,2,10,0.2113306224346161
2,0,2,11,0.2262074053287506
2,0,2,12,0.24117691814899445
2,0,2,13,0.2559014558792114
2,0,2,14,0.2709963023662567
2,0,2,15,0.2845683991909027
2,0,2,16,0.2967522442340851
2,0,2,17,0.3078315854072571
2,0,2,18,0.31800901889801025
2,0,2,19,0.3275965452194214
2,0,2,20,0.3364497423171997
2,0,2,21,0.3449307084083557
2,0,2,22,0.3529040217399597
2,0,2,23,0.3604479730129242
2,0,2,24,0.36731061339378357
2,0,2,25,0.3737938106060028
2,0,2,26,0.3799484968185425
2,0,2,27,0.38608479499816895
2,0,2,28,0.3921288251876831
2,0,2,29,0.39760491251945496
2,0,2,30,0.4021018445491791
2,0,2,31,0.40575534105300903
2,0,2,32,0.40842851996421814
2,0,2,33,0.4100954830646515
2,0,2,34,0.4115693271160126
2,0,2,35,0.41363808512687683
2,0,2,36,0.4160458445549011
2,0,2,37,0.4183880090713501
2,0,2,38,0.4202648103237152
2,0,2,39,0.421843945980072
2,0,2,40,0.4234561026096344
2,0,2,41,0.42546239495277405
2,0,2,42,0.4277121126651764
2,0,2,43,0.42944347858428955
2,0,2,44,0.4306211471557617
2,0,2,45,0.431136816740036
2,0,2,46,0.43148931860923767
2,0,2,47,0.4316890835762024
2,0,2,48,0.4320134222507477
2,0,2,49,0.4327724277973175
2,0,2,50,0.43339183926582336
2,0,2,51,0.43361377716064453
2,0,2,52,0.4341644048690796
2,0,2,53,0.4351309537887573
2,0,2,54,0.43615931272506714
2,0,2,55,0.43695586919784546
2,0,2,56,0.4374348223209381
2,0,2,57,0.4372509717941284
2,0,2,58,0.43680837750434875
2,0,2,59,0.4364211857318878
2,0,2,60,0.43657028675079346
2,0,2,61,0.43706274032592773
2,0,2,62,0.43778014183044434
2,0,2,63,0.4384858012199402
2,0,2,64,0.43903887271881104
2,0,2,65,0.4394841194152832
2,0,2,66,0.43967849016189575
2,0,2,67,0.4400666058063507
2,0,2,68,0.44039103388786316
2,0,2,69,0.4402771294116974
2,0,2,70,0.4399080276489258
2,0,2,71,0.43943896889686584
2,0,2,72,0.43932846188545227
2,0,2,73,0.4395885169506073
2,0,2,74,0.4398445188999176
2,0,2,75,0.4401645064353943
2,0,2,76,0.44065913558006287
2,0,2,77,0.4412381052970886
2,0,2,78,0.4414806663990021
2,0,2,79,0.44114387035369873
2,0,2,80,0.4404492974281311
2,0,2,81,0.4396757483482361
2,0,2,82,0.4391627311706543
2,0,2,83,0.43917351961135864
2,0,2,84,0.43950188159942627
2,0,2,85,0.4400354027748108
2,0,2,86,0.4406818449497223
2,0,2,87,0.4413050413131714
2,0,2,88,0.44174620509147644
2,0,2,89,0.4419892430305481
2,0,2,90,0.4420318901538849
2,0,2,91,0.44185179471969604
2,0,2,92,0.441016286611557
2,0,2,93,0.4400028586387634
2,0,2,94,0.4393683671951294
2,0,2,95,0.43927034735679626
2,0,2,96,0.4396469295024872
2,0,2,97,0.4401448667049408
2,0,2,98,0.44032636284828186
2,0,2,99,0.4404202699661255
3,0,3,0,0.07976644486188889
3,0,3,1,0.1045214980840683
3,0,3,2,0.13989578187465668
3,0,3,3,0.16607455909252167
3,0,3,4,0.18218226730823517
3,0,3,5,0.1909787505865097
3,0,3,6,0.19682298600673676
3,0,3,7,0.20245672762393951
3,0,3,8,0.2080342173576355
3,0,3,9,0.21437254548072815
3,0,3,10,0.22332358360290527
3,0,3,11,0.2330835908651352
3,0,3,12,0.2410186231136322
3,0,3,13,0.24846315383911133
3,0,3,14,0.2571152150630951
3,0,3,15,0.26629894971847534
3,0,3,16,0.2749043405056
3,0,3,17,0.2826446294784546
3,0,3,18,0.28961339592933655
3,0,3,19,0.2962757647037506
3,0,3,20,0.30248937010765076
3,0,3,21,0.3087143301963806
3,0,3,22,0.31463295221328735
3,0,3,23,0.32168182730674744
3,0,3,24,0.32912713289260864
3,0,3,25,0.3355235159397125
3,0,3,26,0.34064245223999023
3,0,3,27,0.34490320086479187
3,0,3,28,0.3481980264186859
3,0,3,29,0.35102638602256775
3,0,3,30,0.35346025228500366
3,0,3,31,0.3566986620426178
3,0,3,32,0.36026787757873535
3,0,3,33,0.363330215215683
3,0,3,34,0.36577796936035156
3,0,3,35,0.3677906394004822
3,0,3,36,0.3693649172782898
3,0,3,37,0.37023478746414185
3,0,3,38,0.3710631728172302
3,0,3,39,0.37220922112464905
3,0,3,40,0.37382569909095764
3,0,3,41,0.37547847628593445
3,0,3,42,0.37705323100090027
3,0,3,43,0.3781526982784271
3,0,3,44,0.3790125846862793
3,0,3,45,0.3791978657245636
3,0,3,46,0.3786347210407257
3,0,3,47,0.3782408535480499
3,0,3,48,0.37834906578063965
3,0,3,49,0.37893906235694885
3,0,3,50,0.379644513130188
3,0,3,51,0.37983831763267517
3,0,3,52,0.37990665435791016
3,0,3,53,0.37996819615364075
3,0,3,54,0.379638135433197
3,0,3,55,0.3790700137615204
3,0,3,56,0.3789866268634796
3,0,3,57,0.37949231266975403
3,0,3,58,0.3805494010448456
3,0,3,59,0.38126814365386963
3,0,3,60,0.3808351159095764
3,0,3,61,0.3796595633029938
3,0,3,62,0.3780430257320404
3,0,3,63,0.37663042545318604
3,0,3,64,0.3761734664440155
3,0,3,65,0.37662994861602783
3,0,3,66,0.37803569436073303
3,0,3,67,0.379318505525589
3,0,3,68,0.37973394989967346
3,0,3,69,0.37930843234062195
3,0,3,70,0.3789219558238983
3,0,3,71,0.378438800573349
3,0,3,72,0.37771204113960266
3,0,3,73,0.3768520951271057
3,0,3,74,0.37609538435935974
3,0,3,75,0.37585964798927307
3,0,3,76,0.37572869658470154
3,0,3,77,0.37568768858909607
3,0,3,78,0.37574246525764465
3,0,3,79,0.3756098449230194
3,0,3,80,0.3757050633430481
3,0,3,81,0.375900536775589
3,0,3,82,0.3756565451622009
3,0,3,83,0.3750758469104767
3,0,3,84,0.3746088147163391
3,0,3,85,0.37418442964553833
3,0,3,86,0.3738590478897095
3,0,3,87,0.37335970997810364
3,0,3,88,0.3731027841567993
3,0,3,89,0.37297800183296204
3,0,3,90,0.37294453382492065
3,0,3,91,0.3729114234447479
3,0,3,92,0.3730557858943939
3,0,3,93,0.37342965602874756
3,0,3,94,0.37385135889053345
3,0,3,95,0.37414202094078064
3,0,3,96,0.3734292984008789
3,0,3,97,0.3723038136959076
3,0,3,98,0.37117019295692444
3,0,3,99,0.37011781334877014
4,0,4,0,0.08596126735210419
4,0,4,1,0.11212461441755295
4,0,4,2,0.13437020778656006
4,0,4,3,0.14618298411369324
4,0,4,4,0.15815995633602142
4,0,4,5,0.17116031050682068
4,0,4,6,0.18340075016021729
4,0,4,7,0.19419817626476288
4,0,4,8,0.20545518398284912
4,0,4,9,0.2171323299407959
4,0,4,10,0.22851112484931946
4,0,4,11,0.23880359530448914
4,0,4,12,0.24663828313350677
4,0,4,13,0.25449618697166443
4,0,4,14,0.26326584815979004
4,0,4,15,0.27358269691467285
4,0,4,16,0.28471723198890686
4,0,4,17,0.29537832736968994
4,0,4,18,0.30426210165023804
4,0,4,19,0.3115684688091278
4,0,4,20,0.31834501028060913
4,0,4,21,0.32420724630355835
4,0,4,22,0.3296997845172882
4,0,4,23,0.33466190099716187
4,0,4,24,0.3389337956905365
4,0,4,25,0.34326210618019104
4,0,4,26,0.3472760319709778
4,0,4,27,0.3510918617248535
4,0,4,28,0.35462382435798645
4,0,4,29,0.357516348361969
4,0,4,30,0.3603293001651764
4,0,4,31,0.3629489243030548
4,0,4,32,0.36482611298561096
4,0,4,33,0.3662358224391937
4,0,4,34,0.3676541745662689
4,0,4,35,0.3688510060310364
4,0,4,36,0.3698970675468445
4,0,4,37,0.37052497267723083
4,0,4,38,0.3712087571620941
4,0,4,39,0.37190482020378113
4,0,4,40,0.372624933719635
4,0,4,41,0.37334054708480835
4,0,4,42,0.3741998076438904
4,0,4,43,0.3752029836177826
4,0,4,44,0.3760709762573242
4,0,4,45,0.3767601251602173
4,0,4,46,0.3763367235660553
4,0,4,47,0.375455379486084
4,0,4,48,0.3745579421520233
4,0,4,49,0.37374424934387207
4,0,4,50,0.3733653724193573
4,0,4,51,0.37387222051620483
4,0,4,52,0.3747173249721527
4,0,4,53,0.3752884864807129
4,0,4,54,0.37519094347953796
4,0,4,55,0.37519949674606323
4,0,4,56,0.37465599179267883
4,0,4,57,0.37349992990493774
4,0,4,58,0.37254297733306885
4,0,4,59,0.37171241641044617
4,0,4,60,0.3712891638278961
4,0,4,61,0.3714469373226166
4,0,4,62,0.3720461130142212
4,0,4,63,0.3720758557319641
4,0,4,64,0.37183868885040283
4,0,4,65,0.37116357684135437
4,0,4,66,0.37008175253868103
4,0,4,67,0.3690827190876007
4,0,4,68,0.36795902252197266
4,0,4,69,0.3670942783355713
4,0,4,70,0.3671397566795349
4,0,4,71,0.3676169216632843
4,0,4,72,0.3676435947418213
4,0,4,73,0.36755454540252686
4,0,4,74,0.3672126829624176
4,0,4,75,0.36629825830459595
4,0,4,76,0.36558231711387634
4,0,4,77,0.3652002215385437
4,0,4,78,0.3650154173374176
4,0,4,79,0.365520715713501
4,0,4,80,0.36584439873695374
4,0,4,81,0.3654138445854187
4,0,4,82,0.36438825726509094
4,0,4,83,0.36300599575042725
4,0,4,84,0.3619730770587921
4,0,4,85,0.36125051975250244
4,0,4,86,0.36098936200141907
4,0,4,87,0.36118385195732117
4,0,4,88,0.36127620935440063
4,0,4,89,0.3613378703594208
4,0,4,90,0.3610062003135681
4,0,4,91,0.3608783483505249
4,0,4,92,0.36097458004951477
4,0,4,93,0.36075764894485474
4,0,4,94,0.3604893386363983
4,0,4,95,0.35971713066101074
4,0,4,96,0.3587990403175354
4,0,4,97,0.35847634077072144
4,0,4,98,0.3583282232284546
4,0,4,99,0.35803964734077454
5,0,5,0,0.08861548453569412
5,0,5,1,0.1313115507364273
5,0,5,2,0.16084927320480347
5,0,5,3,0.18120354413986206
5,0,5,4,0.19603800773620605
5,0,5,5,0.20849314332008362
5,0,5,6,0.21980158984661102
5,0,5,7,0.22981923818588257
5,0,5,8,0.24016137421131134
5,0,5,9,0.24785326421260834
5,0,5,10,0.2539275884628296
5,0,5,11,0.2594084143638611
5,0,5,12,0.2665923535823822
5,0,5,13,0.2740916609764099
5,0,5,14,0.2819441258907318
5,0,5,15,0.28941139578819275
5,0,5,16,0.2965426743030548
5,0,5,17,0.303247332572937
5,0,5,18,0.308705598115921
5,0,5,19,0.31401365995407104
5,0,5,20,0.31977060437202454
5,0,5,21,0.32545986771583557
5,0,5,22,0.3304000496864319
5,0,5,23,0.3348590135574341
5,0,5,24,0.33857104182243347
5,0,5,25,0.3412909209728241
5,0,5,26,0.34405896067619324
5,0,5,27,0.3468071520328522
5,0,5,28,0.3493785858154297
5,0,5,29,0.3524158298969269
5,0,5,30,0.3550211489200592
5,0,5,31,0.35662537813186646
5,0,5,32,0.3573634624481201
5,0,5,33,0.3575229346752167
5,0,5,34,0.3578099310398102
5,0,5,35,0.3582497537136078
5,0,5,36,0.3590368926525116
5,0,5,37,0.360159695148468
5,0,5,38,0.36103659868240356
5,0,5,39,0.36179983615875244
5,0,5,40,0.362094521522522
5,0,5,41,0.3624913692474365
5,0,5,42,0.36300262808799744
5,0,5,43,0.3630944788455963
5,0,5,44,0.3630647659301758
5,0,5,45,0.3624919354915619
5,0,5,46,0.3617238700389862
5,0,5,47,0.3615417778491974
5,0,5,48,0.36151018738746643
5,0,5,49,0.36133432388305664
5,0,5,50,0.3609744906425476
5,0,5,51,0.36076855659484863
5,0,5,52,0.3608013093471527
5,0,5,53,0.3605707585811615
5,0,5,54,0.3598922789096832
5,0,5,55,0.3592686057090759
5,0,5,56,0.3594745695590973
5,0,5,57,0.35953399538993835
5,0,5,58,0.3589934706687927
5,0,5,59,0.35802510380744934
5,0,5,60,0.3570742905139923
5,0,5,61,0.35634440183639526
5,0,5,62,0.3559497892856598
5,0,5,63,0.3560066819190979
5,0,5,64,0.3562038540840149
5,0,5,65,0.3564843237400055
5,0,5,66,0.35654932260513306
5,0,5,67,0.35599109530448914
5,0,5,68,0.35484787821769714
5,0,5,69,0.3538985848426819
5,0,5,70,0.3532465100288391
5,0,5,71,0.3524678647518158
5,0,5,72,0.3517391085624695
5,0,5,73,0.35112035274505615
5,0,5,74,0.35107797384262085
5,0,5,75,0.35181915760040283
5,0,5,76,0.35236725211143494
5,0,5,77,0.35255610942840576
5,0,5,78,0.35234156250953674
5,0,5,79,0.3522740602493286
5,0,5,80,0.3519422709941864
5,0,5,81,0.351027250289917
5,0,5,82,0.34994399547576904
5,0,5,83,0.34930282831192017
5,0,5,84,0.3491923213005066
5,0,5,85,0.3489629030227661
5,0,5,86,0.34823596477508545
5,0,5,87,0.3472834527492523
5,0,5,88,0.3468445837497711
5,0,5,89,0.3468574285507202
5,0,5,90,0.3470526933670044
5,0,5,91,0.34690240025520325
5,0,5,92,0.3471817970275879
5,0,5,93,0.347957581281662
5,0,5,94,0.34842976927757263
5,0,5,95,0.3479223847389221
5,0,5,96,0.3468170762062073
5,0,5,97,0.34610408544540405
5,0,5,98,0.34544801712036133
5,0,5,99,0.34513187408447266
6,0,6,0,0.06919469684362411
6,0,6,1,0.10086241364479065
6,0,6,2,0.12157364934682846
6,0,6,3,0.1379098743200302
6,0,6,4,0.14801974594593048
6,0,6,5,0.15433311462402344
6,0,6,6,0.1631207913160324
6,0,6,7,0.17559416592121124
6,0,6,8,0.1885344237089157
6,0,6,9,0.20103661715984344
6,0,6,10,0.2139255553483963
6,0,6,11,0.2258041799068451
6,0,6,12,0.23703870177268982
6,0,6,13,0.24856887757778168
6,0,6,14,0.26069626212120056
6,0,6,15,0.27268078923225403
6,0,6,16,0.2837001383304596
6,0,6,17,0.2938278019428253
6,0,6,18,0.3035902678966522
6,0,6,19,0.3127436935901642
6,0,6,20,0.32040080428123474
6,0,6,21,0.32681718468666077
6,0,6,22,0.3330327272415161
6,0,6,23,0.3396456241607666
6,0,6,24,0.34606391191482544
6,0,6,25,0.3520672619342804
6,0,6,26,0.3575548827648163
6,0,6,27,0.36250266432762146
6,0,6,28,0.36745062470436096
6,0,6,29,0.37224698066711426
6,0,6,30,0.37642982602119446
6,0,6,31,0.3805311322212219
6,0,6,32,0.3846803307533264
6,0,6,33,0.38843709230422974
6,0,6,34,0.39150917530059814
6,0,6,35,0.39404746890068054
6,0,6,36,0.3959386646747589
6,0,6,37,0.39744892716407776
6,0,6,38,0.39870959520339966
6,0,6,39,0.3993789255619049
6,0,6,40,0.400279700756073
6,0,6,41,0.4015919268131256
6,0,6,42,0.40337201952934265
6,0,6,43,0.4052635729312897
6,0,6,44,0.4068700671195984
6,0,6,45,0.4085387587547302
6,0,6,46,0.4098529815673828
6,0,6,47,0.4109044373035431
6,0,6,48,0.41148269176483154
6,0,6,49,0.4119897782802582
6,0,6,50,0.4126245975494385
6,0,6,51,0.41335049271583557
6,0,6,52,0.4142434597015381
6,0,6,53,0.41530922055244446
6,0,6,54,0.416578471660614
6,0,6,55,0.41760891675949097
6,0,6,56,0.4180818200111389
6,0,6,57,0.41803067922592163
6,0,6,58,0.4179054796695709
