"idx","batch_idx","sample_idx","step","value"
"0","0","0","0","0.004781096242368221"
"0","0","0","1","0.005703587085008621"
"0","0","0","2","0.0065561216324567795"
"0","0","0","3","0.007331982254981995"
"0","0","0","4","0.008517119102180004"
"0","0","0","5","0.009593293070793152"
"0","0","0","6","0.010670367628335953"
"0","0","0","7","0.01169739942997694"
"0","0","0","8","0.012585544027388096"
"0","0","0","9","0.013057638891041279"
"0","0","0","10","0.013682907447218895"
"0","0","0","11","0.015079671517014503"
"0","0","0","12","0.01665663905441761"
"0","0","0","13","0.018546367064118385"
"0","0","0","14","0.020915329456329346"
"0","0","0","15","0.0233983863145113"
"0","0","0","16","0.02613832615315914"
"0","0","0","17","0.02977808192372322"
"0","0","0","18","0.033451929688453674"
"0","0","0","19","0.037076760083436966"
"0","0","0","20","0.04146274924278259"
"0","0","0","21","0.046397220343351364"
"0","0","0","22","0.0515567809343338"
"0","0","0","23","0.056956108659505844"
"0","0","0","24","0.06282169371843338"
"0","0","0","25","0.0691504180431366"
"0","0","0","26","0.07552963495254517"
"0","0","0","27","0.08217694610357285"
"0","0","0","28","0.08916551619768143"
"0","0","0","29","0.09640026092529297"
"0","0","0","30","0.10365932434797287"
"0","0","0","31","0.11108347773551941"
"0","0","0","32","0.11807972192764282"
"0","0","0","33","0.12474755197763443"
"0","0","0","34","0.13118958473205566"
"0","0","0","35","0.13752248883247375"
"0","0","0","36","0.14357392489910126"
"0","0","0","37","0.14937558770179749"
"0","0","0","38","0.15493935346603394"
"0","0","0","39","0.16010577976703644"
"0","0","0","40","0.16467134654521942"
"0","0","0","41","0.16883987188339233"
"0","0","0","42","0.172506645321846"
"0","0","0","43","0.17613595724105835"
"0","0","0","44","0.1799580156803131"
"0","0","0","45","0.18356432020664215"
"0","0","0","46","0.18685108423233032"
"0","0","0","47","0.1896517127752304"
"0","0","0","48","0.19187410175800323"
"0","0","0","49","0.19369927048683167"
"0","0","0","50","0.1950841099023819"
"0","0","0","51","0.19657209515571594"
"0","0","0","52","0.19828876852989197"
"0","0","0","53","0.1998072862625122"
"0","0","0","54","0.20091266930103302"
"0","0","0","55","0.2017725259065628"
"0","0","0","56","0.20252613723278046"
"0","0","0","57","0.20343957841396332"
"0","0","0","58","0.2042197585105896"
"0","0","0","59","0.20450589060783386"
"0","0","0","60","0.20443738996982574"
"0","0","0","61","0.20426853001117706"
"0","0","0","62","0.20391379296779633"
"0","0","0","63","0.20351776480674744"
"0","0","0","64","0.20318803191184998"
"0","0","0","65","0.20296765863895416"
"0","0","0","66","0.20299169421195984"
"0","0","0","67","0.20321567356586456"
"0","0","0","68","0.2035192847251892"
"0","0","0","69","0.2037411630153656"
"0","0","0","70","0.20380759239196777"
"0","0","0","71","0.203425332903862"
"0","0","0","72","0.20299282670021057"
"0","0","0","73","0.20230408012866974"
"0","0","0","74","0.2016676366329193"
"0","0","0","75","0.20090094208717346"
"0","0","0","76","0.20001743733882904"
"0","0","0","77","0.19937780499458313"
"0","0","0","78","0.19887374341487885"
"0","0","0","79","0.19869382679462433"
"0","0","0","80","0.19845367968082428"
"0","0","0","81","0.19815142452716827"
"0","0","0","82","0.19779080152511597"
"0","0","0","83","0.1974552720785141"
"0","0","0","84","0.1970420628786087"
"0","0","0","85","0.19650235772132874"
"0","0","0","86","0.19589312374591827"
"0","0","0","87","0.1954222470521927"
"0","0","0","88","0.19512391090393066"
"0","0","0","89","0.19482968747615814"
"0","0","0","90","0.19431905448436737"
"0","0","0","91","0.19408799707889557"
"0","0","0","92","0.1945432424545288"
"0","0","0","93","0.19494087994098663"
"0","0","0","94","0.19516241550445557"
"0","0","0","95","0.19519126415252686"
"0","0","0","96","0.19511541724205017"
"0","0","0","97","0.1951175332069397"
"0","0","0","98","0.19513854384422302"
"0","0","0","99","0.19502495229244232"
"1","0","1","0","0.0033900854177773"
"1","0","1","1","0.005171591881662607"
"1","0","1","2","0.007118485867977142"
"1","0","1","3","0.00947178341448307"
"1","0","1","4","0.011123101226985455"
"1","0","1","5","0.011374572291970253"
"1","0","1","6","0.011318091303110123"
"1","0","1","7","0.01135149784386158"
"1","0","1","8","0.011741322465240955"
"1","0","1","9","0.013001255691051483"
"1","0","1","10","0.014353933744132519"
"1","0","1","11","0.016040930524468422"
"1","0","1","12","0.017021620646119118"
"1","0","1","13","0.017596302554011345"
"1","0","1","14","0.018844133242964745"
"1","0","1","15","0.020990610122680664"
"1","0","1","16","0.02391633577644825"
"1","0","1","17","0.027030549943447113"
"1","0","1","18","0.030108897015452385"
"1","0","1","19","0.033570170402526855"
"1","0","1","20","0.03736451268196106"
"1","0","1","21","0.04136884585022926"
"1","0","1","22","0.0456506572663784"
"1","0","1","23","0.049920737743377686"
"1","0","1","24","0.05421965941786766"
"1","0","1","25","0.05888514965772629"
"1","0","1","26","0.0638091117143631"
"1","0","1","27","0.06926416605710983"
"1","0","1","28","0.07466201484203339"
"1","0","1","29","0.08009059727191925"
"1","0","1","30","0.08558984845876694"
"1","0","1","31","0.09114482998847961"
"1","0","1","32","0.09664656966924667"
"1","0","1","33","0.10208533704280853"
"1","0","1","34","0.10755305737257004"
"1","0","1","35","0.1127556562423706"
"1","0","1","36","0.11758913844823837"
"1","0","1","37","0.12222547084093094"
"1","0","1","38","0.12676125764846802"
"1","0","1","39","0.1310930699110031"
"1","0","1","40","0.13493849337100983"
"1","0","1","41","0.1387762576341629"
"1","0","1","42","0.14288759231567383"
"1","0","1","43","0.14676204323768616"
"1","0","1","44","0.15012788772583008"
"1","0","1","45","0.1529444009065628"
"1","0","1","46","0.15545624494552612"
"1","0","1","47","0.15792296826839447"
"1","0","1","48","0.16016939282417297"
"1","0","1","49","0.16203059256076813"
"1","0","1","50","0.16352570056915283"
"1","0","1","51","0.1648067682981491"
"1","0","1","52","0.16563406586647034"
"1","0","1","53","0.1662048101425171"
"1","0","1","54","0.16649511456489563"
"1","0","1","55","0.1667463332414627"
"1","0","1","56","0.1674891710281372"
"1","0","1","57","0.16830399632453918"
"1","0","1","58","0.16904130578041077"
"1","0","1","59","0.1697898954153061"
"1","0","1","60","0.1706085503101349"
"1","0","1","61","0.1712035834789276"
"1","0","1","62","0.17165780067443848"
"1","0","1","63","0.17186559736728668"
"1","0","1","64","0.17202915251255035"
"1","0","1","65","0.17229284346103668"
"1","0","1","66","0.1723838448524475"
"1","0","1","67","0.17222130298614502"
"1","0","1","68","0.17230740189552307"
"1","0","1","69","0.1723150759935379"
"1","0","1","70","0.17195262014865875"
"1","0","1","71","0.1715446561574936"
"1","0","1","72","0.17075632512569427"
"1","0","1","73","0.17012865841388702"
"1","0","1","74","0.16993191838264465"
"1","0","1","75","0.1700010895729065"
"1","0","1","76","0.17016643285751343"
"1","0","1","77","0.17059794068336487"
"1","0","1","78","0.17143261432647705"
"1","0","1","79","0.17232628166675568"
"1","0","1","80","0.17280246317386627"
"1","0","1","81","0.17239196598529816"
"1","0","1","82","0.1714048832654953"
"1","0","1","83","0.17080628871917725"
"1","0","1","84","0.17020192742347717"
"1","0","1","85","0.1700221449136734"
"1","0","1","86","0.1700640320777893"
"1","0","1","87","0.17070050537586212"
"1","0","1","88","0.17108771204948425"
"1","0","1","89","0.17098233103752136"
"1","0","1","90","0.1707799881696701"
"1","0","1","91","0.170621857047081"
"1","0","1","92","0.1709793508052826"
"1","0","1","93","0.1717180758714676"
"1","0","1","94","0.1723494976758957"
"1","0","1","95","0.17207756638526917"
"1","0","1","96","0.1715259850025177"
"1","0","1","97","0.17057070136070251"
"1","0","1","98","0.1695108413696289"
"1","0","1","99","0.16897733509540558"
"2","0","2","0","0.004031742922961712"
"2","0","2","1","0.006588459946215153"
"2","0","2","2","0.009667149744927883"
"2","0","2","3","0.011030384339392185"
"2","0","2","4","0.011015237309038639"
"2","0","2","5","0.010754101909697056"
"2","0","2","6","0.011112673208117485"
"2","0","2","7","0.012662243098020554"
"2","0","2","8","0.014687648043036461"
"2","0","2","9","0.01600687764585018"
"2","0","2","10","0.0172263216227293"
"2","0","2","11","0.018864309415221214"
"2","0","2","12","0.020380249246954918"
"2","0","2","13","0.021890921518206596"
"2","0","2","14","0.024573715403676033"
"2","0","2","15","0.027413731440901756"
"2","0","2","16","0.029783183708786964"
"2","0","2","17","0.031886424869298935"
"2","0","2","18","0.0349191389977932"
"2","0","2","19","0.0384448766708374"
"2","0","2","20","0.041691143065690994"
"2","0","2","21","0.0453483872115612"
"2","0","2","22","0.048762883991003036"
"2","0","2","23","0.0518866628408432"
"2","0","2","24","0.055510781705379486"
"2","0","2","25","0.06028866022825241"
"2","0","2","26","0.06532282382249832"
"2","0","2","27","0.06993076950311661"
"2","0","2","28","0.0746358260512352"
"2","0","2","29","0.07987826317548752"
"2","0","2","30","0.08519547432661057"
"2","0","2","31","0.08975127339363098"
"2","0","2","32","0.09400884807109833"
"2","0","2","33","0.09810534119606018"
"2","0","2","34","0.10163747519254684"
"2","0","2","35","0.10531767457723618"
"2","0","2","36","0.10954658687114716"
"2","0","2","37","0.11428411304950714"
"2","0","2","38","0.11853230744600296"
"2","0","2","39","0.1223171204328537"
"2","0","2","40","0.12591306865215302"
"2","0","2","41","0.1290852427482605"
"2","0","2","42","0.1322881579399109"
"2","0","2","43","0.13599860668182373"
"2","0","2","44","0.13968801498413086"
"2","0","2","45","0.14217032492160797"
"2","0","2","46","0.1440231055021286"
"2","0","2","47","0.14533276855945587"
"2","0","2","48","0.1466141641139984"
"2","0","2","49","0.14817193150520325"
"2","0","2","50","0.14998573064804077"
"2","0","2","51","0.1523275524377823"
"2","0","2","52","0.15487194061279297"
"2","0","2","53","0.1569807380437851"
"2","0","2","54","0.15864987671375275"
"2","0","2","55","0.15980947017669678"
"2","0","2","56","0.16040068864822388"
"2","0","2","57","0.160835862159729"
"2","0","2","58","0.1610400527715683"
"2","0","2","59","0.16112706065177917"
"2","0","2","60","0.16177737712860107"
"2","0","2","61","0.16335004568099976"
"2","0","2","62","0.16504250466823578"
"2","0","2","63","0.16626985371112823"
"2","0","2","64","0.1670621633529663"
"2","0","2","65","0.16711308062076569"
"2","0","2","66","0.16699253022670746"
"2","0","2","67","0.16710001230239868"
"2","0","2","68","0.16732721030712128"
"2","0","2","69","0.16760586202144623"
"2","0","2","70","0.1680065542459488"
"2","0","2","71","0.16838327050209045"
"2","0","2","72","0.16847127676010132"
"2","0","2","73","0.16810843348503113"
"2","0","2","74","0.1675378680229187"
"2","0","2","75","0.16691438853740692"
"2","0","2","76","0.16687169671058655"
"2","0","2","77","0.16705089807510376"
"2","0","2","78","0.1674957275390625"
"2","0","2","79","0.16780255734920502"
"2","0","2","80","0.16791456937789917"
"2","0","2","81","0.16786283254623413"
"2","0","2","82","0.16748595237731934"
"2","0","2","83","0.16732056438922882"
"2","0","2","84","0.1672711968421936"
"2","0","2","85","0.16736051440238953"
"2","0","2","86","0.16792796552181244"
"2","0","2","87","0.16886213421821594"
"2","0","2","88","0.1697801649570465"
"2","0","2","89","0.1704241782426834"
"2","0","2","90","0.17064104974269867"
"2","0","2","91","0.1704222708940506"
"2","0","2","92","0.16985920071601868"
"2","0","2","93","0.1689295619726181"
"2","0","2","94","0.1685895174741745"
"2","0","2","95","0.1687256246805191"
"2","0","2","96","0.1691199094057083"
"2","0","2","97","0.16961167752742767"
"2","0","2","98","0.1697089672088623"
"2","0","2","99","0.16979961097240448"
"3","0","3","0","0.008786343038082123"
"3","0","3","1","0.01022610068321228"
"3","0","3","2","0.012893958948552608"
"3","0","3","3","0.01490672118961811"
"3","0","3","4","0.016157543286681175"
"3","0","3","5","0.017620641738176346"
"3","0","3","6","0.019252942875027657"
"3","0","3","7","0.021634412929415703"
"3","0","3","8","0.023716554045677185"
"3","0","3","9","0.02575553022325039"
"3","0","3","10","0.028879445046186447"
"3","0","3","11","0.03254716098308563"
"3","0","3","12","0.035723961889743805"
"3","0","3","13","0.04002591595053673"
"3","0","3","14","0.046362120658159256"
"3","0","3","15","0.05359995365142822"
"3","0","3","16","0.06058048829436302"
"3","0","3","17","0.06751377135515213"
"3","0","3","18","0.0745258629322052"
"3","0","3","19","0.08150602132081985"
"3","0","3","20","0.08838795870542526"
"3","0","3","21","0.09582037478685379"
"3","0","3","22","0.10411983728408813"
"3","0","3","23","0.11327236145734787"
"3","0","3","24","0.12208554148674011"
"3","0","3","25","0.13010060787200928"
"3","0","3","26","0.13768909871578217"
"3","0","3","27","0.14481230080127716"
"3","0","3","28","0.15106084942817688"
"3","0","3","29","0.15666170418262482"
"3","0","3","30","0.16205087304115295"
"3","0","3","31","0.16824758052825928"
"3","0","3","32","0.17433497309684753"
"3","0","3","33","0.17971675097942352"
"3","0","3","34","0.18432535231113434"
"3","0","3","35","0.1885521411895752"
"3","0","3","36","0.19225576519966125"
"3","0","3","37","0.19559438526630402"
"3","0","3","38","0.19897887110710144"
"3","0","3","39","0.20246239006519318"
"3","0","3","40","0.20611661672592163"
"3","0","3","41","0.20958228409290314"
"3","0","3","42","0.21256977319717407"
"3","0","3","43","0.21493813395500183"
"3","0","3","44","0.21720275282859802"
"3","0","3","45","0.21921406686306"
"3","0","3","46","0.22090008854866028"
"3","0","3","47","0.22227217257022858"
"3","0","3","48","0.2236730456352234"
"3","0","3","49","0.22548381984233856"
"3","0","3","50","0.22717662155628204"
"3","0","3","51","0.2283654808998108"
"3","0","3","52","0.22949165105819702"
"3","0","3","53","0.23051346838474274"
"3","0","3","54","0.23151783645153046"
"3","0","3","55","0.23214279115200043"
"3","0","3","56","0.23284000158309937"
"3","0","3","57","0.2337077260017395"
"3","0","3","58","0.2352312058210373"
"3","0","3","59","0.2363063246011734"
"3","0","3","60","0.23629511892795563"
"3","0","3","61","0.23581431806087494"
"3","0","3","62","0.23573315143585205"
"3","0","3","63","0.23595541715621948"
"3","0","3","64","0.23637422919273376"
"3","0","3","65","0.23695306479930878"
"3","0","3","66","0.23790034651756287"
"3","0","3","67","0.23888161778450012"
"3","0","3","68","0.23963968455791473"
"3","0","3","69","0.23978401720523834"
"3","0","3","70","0.23986956477165222"
"3","0","3","71","0.24011991918087006"
"3","0","3","72","0.24002809822559357"
"3","0","3","73","0.23936747014522552"
"3","0","3","74","0.23907141387462616"
"3","0","3","75","0.23908758163452148"
"3","0","3","76","0.2390989363193512"
"3","0","3","77","0.2393314689397812"
"3","0","3","78","0.23939929902553558"
"3","0","3","79","0.23944999277591705"
"3","0","3","80","0.23974552750587463"
"3","0","3","81","0.24034112691879272"
"3","0","3","82","0.2405685931444168"
"3","0","3","83","0.24012063443660736"
"3","0","3","84","0.2395727038383484"
"3","0","3","85","0.2393265664577484"
"3","0","3","86","0.23919391632080078"
"3","0","3","87","0.23905588686466217"
"3","0","3","88","0.23934046924114227"
"3","0","3","89","0.23995162546634674"
"3","0","3","90","0.2403235137462616"
"3","0","3","91","0.24021300673484802"
"3","0","3","92","0.2401132583618164"
"3","0","3","93","0.24009020626544952"
"3","0","3","94","0.2399805784225464"
"3","0","3","95","0.23984037339687347"
"3","0","3","96","0.23957043886184692"
"3","0","3","97","0.23881183564662933"
"3","0","3","98","0.2378300130367279"
"3","0","3","99","0.237657830119133"
"4","0","4","0","0.00593078276142478"
"4","0","4","1","0.006028424482792616"
"4","0","4","2","0.0073297168128192425"
"4","0","4","3","0.00904802605509758"
"4","0","4","4","0.011596407741308212"
"4","0","4","5","0.01441588718444109"
"4","0","4","6","0.016795564442873"
"4","0","4","7","0.01892174407839775"
"4","0","4","8","0.021788330748677254"
"4","0","4","9","0.025564320385456085"
"4","0","4","10","0.0303911492228508"
"4","0","4","11","0.03535280004143715"
"4","0","4","12","0.03966885432600975"
"4","0","4","13","0.04481968656182289"
"4","0","4","14","0.050883397459983826"
