"idx","batch_idx","sample_idx","step","value"
"0","0","0","0","0.00005682836126652546"
"0","0","0","1","0.00033880959381349385"
"0","0","0","2","0.0006804565782658756"
"0","0","0","3","0.0007049119449220598"
"0","0","0","4","0.0005584484315477312"
"0","0","0","5","0.0004737546551041305"
"0","0","0","6","0.0004948284476995468"
"0","0","0","7","0.0005707285017706454"
"0","0","0","8","0.0006525004864670336"
"0","0","0","9","0.0007199867977760732"
"0","0","0","10","0.0007740824366919696"
"0","0","0","11","0.0008207457140088081"
"0","0","0","12","0.0008611397352069616"
"0","0","0","13","0.0008905978174880147"
"0","0","0","14","0.0009023502934724092"
"0","0","0","15","0.0008916963706724346"
"0","0","0","16","0.0008584149181842804"
"0","0","0","17","0.0008054403006099164"
"0","0","0","18","0.0007393407868221402"
"0","0","0","19","0.0006677588098682463"
"0","0","0","20","0.0005994104431010783"
"0","0","0","21","0.000541539688128978"
"0","0","0","22","0.0005001493846066296"
"0","0","0","23","0.00047919698408804834"
"0","0","0","24","0.00047963252291083336"
"0","0","0","25","0.0004995081690140069"
"0","0","0","26","0.000534779392182827"
"0","0","0","27","0.0005798533675260842"
"0","0","0","28","0.000628540525212884"
"0","0","0","29","0.0006760313990525901"
"0","0","0","30","0.0007178739178925753"
"0","0","0","31","0.0007533078896813095"
"0","0","0","32","0.0007823201012797654"
"0","0","0","33","0.000807190197519958"
"0","0","0","34","0.000831115641631186"
"0","0","0","35","0.0008574732346460223"
"0","0","0","36","0.0008888105512596667"
"0","0","0","37","0.0009264348191209137"
"0","0","0","38","0.0009710222948342562"
"0","0","0","39","0.0010199496755376458"
"0","0","0","40","0.0010708870831876993"
"0","0","0","41","0.0011210613884031773"
"0","0","0","42","0.0011679355520755053"
"0","0","0","43","0.0012096590362489223"
"0","0","0","44","0.0012468724744394422"
"0","0","0","45","0.0012801948469132185"
"0","0","0","46","0.0013127756537869573"
"0","0","0","47","0.0013494112063199282"
"0","0","0","48","0.0013932576403021812"
"0","0","0","49","0.0014483636477962136"
"0","0","0","50","0.001515925512649119"
"0","0","0","51","0.0015964423073455691"
"0","0","0","52","0.0016868570819497108"
"0","0","0","53","0.0017842286033555865"
"0","0","0","54","0.0018834401853382587"
"0","0","0","55","0.00197770562954247"
"0","0","0","56","0.0020639747381210327"
"0","0","0","57","0.0021375492215156555"
"0","0","0","58","0.0021975054405629635"
"0","0","0","59","0.0022448732051998377"
"0","0","0","60","0.0022804110776633024"
"0","0","0","61","0.0023095018696039915"
"0","0","0","62","0.0023352056741714478"
"0","0","0","63","0.002361760940402746"
"0","0","0","64","0.0023922952823340893"
"0","0","0","65","0.0024295556358993053"
"0","0","0","66","0.002474181354045868"
"0","0","0","67","0.002526133321225643"
"0","0","0","68","0.00258502084761858"
"0","0","0","69","0.00264925230294466"
"0","0","0","70","0.002718264702707529"
"0","0","0","71","0.0027905157767236233"
"0","0","0","72","0.002867670962586999"
"0","0","0","73","0.002950606867671013"
"0","0","0","74","0.003040971700102091"
"0","0","0","75","0.0031400485895574093"
"0","0","0","76","0.0032479281071573496"
"0","0","0","77","0.00336687290109694"
"0","0","0","78","0.0034940685145556927"
"0","0","0","79","0.0036262169014662504"
"0","0","0","80","0.003756904974579811"
"0","0","0","81","0.0038823115173727274"
"0","0","0","82","0.003995793871581554"
"0","0","0","83","0.004093259572982788"
"0","0","0","84","0.004170747008174658"
"0","0","0","85","0.004225732292979956"
"0","0","0","86","0.0042596012353897095"
"0","0","0","87","0.004272493999451399"
"0","0","0","88","0.00427201297134161"
"0","0","0","89","0.004260400775820017"
"0","0","0","90","0.004244029987603426"
"0","0","0","91","0.004228861071169376"
"0","0","0","92","0.004217352252453566"
"0","0","0","93","0.004216443747282028"
"0","0","0","94","0.004224095027893782"
"0","0","0","95","0.004245555028319359"
"0","0","0","96","0.004279096145182848"
"0","0","0","97","0.004324224777519703"
"0","0","0","98","0.004382558632642031"
"0","0","0","99","0.004454039037227631"
"1","0","1","0","0.00009255458280676976"
"1","0","1","1","0.000860396190546453"
"1","0","1","2","0.0016268938779830933"
"1","0","1","3","0.0013780512381345034"
